iter	Accuracy	MultiClass
132	0.7328125	0.8430937731
133	0.7359375	0.8422195453
134	0.7375	0.8413269084
135	0.7359375	0.8399268345
136	0.7390625	0.8388099841
137	0.7359375	0.8376046222
138	0.7359375	0.8368902532
139	0.7359375	0.8360910182
140	0.7390625	0.8349052521
141	0.7375	0.8341107036
142	0.7390625	0.8331140094
143	0.7390625	0.8321334856
144	0.740625	0.830221554
145	0.740625	0.8294334517
146	0.7453125	0.8283895139
147	0.7453125	0.8273474804
148	0.746875	0.8270660473
149	0.746875	0.8259757121
150	0.746875	0.8249048281
151	0.7453125	0.8237337014
152	0.746875	0.8223981055
153	0.75	0.8216118112
154	0.75	0.8209175401
155	0.75	0.8203437587
156	0.7484375	0.8197168614
157	0.7515625	0.8185327223
158	0.7515625	0.8179088945
159	0.7515625	0.8170096655
160	0.7515625	0.8154711495
161	0.7515625	0.8141649639
162	0.7515625	0.8135672981
163	0.7546875	0.8122620897
164	0.75625	0.8114058964
165	0.7546875	0.8101235467
166	0.7546875	0.8093640128
167	0.7546875	0.8086505287
168	0.7578125	0.8077213102
169	0.75625	0.8067920487
170	0.7578125	0.8053557836
171	0.759375	0.8045359052
172	0.7609375	0.8039577034
173	0.7625	0.8029758464
174	0.7640625	0.8023596617
175	0.7671875	0.8016226421
176	0.7640625	0.8009292483
177	0.765625	0.8000554149
178	0.7671875	0.7994940297
179	0.765625	0.7986702539
180	0.765625	0.7976793194
181	0.76875	0.7964712817
182	0.7671875	0.7956100686
183	0.76875	0.7941693991
184	0.765625	0.7929216088
185	0.7671875	0.7921504058
186	0.765625	0.7912097694
187	0.765625	0.7898733919
188	0.7671875	0.7892200584
189	0.771875	0.7883219926
190	0.76875	0.7872296742
191	0.771875	0.7865621894
192	0.7796875	0.7856570864
193	0.775	0.7845559117
194	0.778125	0.7835209683
195	0.78125	0.7823801637
196	0.78125	0.7814637836
197	0.7828125	0.7804179447
198	0.7828125	0.7793972264
199	0.78125	0.7785480126
200	0.784375	0.7774346845
201	0.7859375	0.7762887163
202	0.7875	0.7749855978
203	0.790625	0.7740743012
204	0.790625	0.7721088027
205	0.7921875	0.7708650812
206	0.7921875	0.7697211778
207	0.79375	0.7686569182
208	0.79375	0.7675648386
209	0.7921875	0.7668597833
210	0.79375	0.7664713474
211	0.7890625	0.7657682395
212	0.7890625	0.7644818383
213	0.7921875	0.7634173063
214	0.79375	0.7622630675
215	0.7984375	0.7613589183
216	0.7984375	0.7604534441
217	0.7984375	0.7594329175
218	0.8015625	0.7578884382
219	0.8	0.7570945382
220	0.803125	0.7552824692
221	0.803125	0.7548612128
222	0.803125	0.7539834509
223	0.7984375	0.7532298949
224	0.803125	0.7519991099
225	0.80625	0.7508314072
226	0.809375	0.7497848288
227	0.8078125	0.7484833068
228	0.809375	0.7471210598
229	0.815625	0.7459648356
230	0.8171875	0.7447814937
231	0.8171875	0.7440750722
232	0.8171875	0.7435853221
233	0.8125	0.7430901459
234	0.81875	0.7416644096
235	0.8171875	0.7406606909
236	0.8234375	0.7396583898
237	0.821875	0.738241547
238	0.821875	0.7374021313
239	0.8234375	0.736608385
240	0.821875	0.7355147142
241	0.825	0.7342806249
242	0.825	0.7333104871
243	0.8265625	0.7322873281
244	0.825	0.7312431864
245	0.825	0.7302841995
246	0.825	0.7294597129
247	0.825	0.7286138084
248	0.825	0.7278605586
249	0.825	0.7263910992
250	0.828125	0.7251684588
251	0.828125	0.7242315004
252	0.828125	0.722768865
253	0.8265625	0.7220348873
254	0.828125	0.7209828986
255	0.83125	0.7203734033
256	0.8328125	0.7195795256
257	0.834375	0.7183027763
258	0.834375	0.7169300749
259	0.834375	0.7163932756
260	0.834375	0.7156841642
261	0.834375	0.7150603693
262	0.834375	0.7141106874
263	0.834375	0.7132476452
264	0.8359375	0.7124658382
265	0.8375	0.7115863954
266	0.8375	0.7108573716
267	0.834375	0.7098149642
268	0.8375	0.7089466209
269	0.8359375	0.7074392259
270	0.8375	0.7064804712
271	0.8390625	0.7053254045
272	0.8390625	0.7038700877
273	0.8390625	0.7024615337
274	0.8390625	0.7015018299
275	0.840625	0.7001375504
276	0.8421875	0.6987924006
277	0.840625	0.6973540079
278	0.840625	0.6965526245
279	0.840625	0.6955740746
280	0.8421875	0.6946366318
281	0.8421875	0.693161735
282	0.84375	0.6925771245
283	0.846875	0.6914469311
284	0.8453125	0.6901279667
285	0.8453125	0.6887375921
286	0.8453125	0.6876519551
287	0.8484375	0.6865205372
288	0.8515625	0.6853489745
289	0.85	0.6846824536
290	0.8484375	0.6836821651
291	0.85	0.6831236567
292	0.853125	0.6817380224
293	0.8515625	0.681108562
294	0.853125	0.680537793
295	0.8515625	0.679796023
296	0.8546875	0.6786765125
297	0.8515625	0.6780588818
298	0.8515625	0.677307315
299	0.853125	0.6762315291
300	0.853125	0.6752158903
301	0.853125	0.6742040734
302	0.8546875	0.6731068675
303	0.8546875	0.6718302339
304	0.8546875	0.6710447079
305	0.85625	0.6702619694
306	0.85625	0.6695337341
307	0.85625	0.6682423664
308	0.85625	0.6675173799
309	0.8578125	0.6663566085
310	0.8578125	0.665968059
311	0.8578125	0.66469687
312	0.8578125	0.6636603905
313	0.859375	0.6629184931
314	0.8609375	0.6616300638
315	0.8640625	0.6605557591
316	0.8609375	0.6599226043
317	0.8625	0.6587604765
318	0.8640625	0.6577965192
319	0.865625	0.6570045496
320	0.8640625	0.6559522335
321	0.8609375	0.6544111846
322	0.859375	0.6535804343
323	0.859375	0.6523198515
324	0.859375	0.651121949
325	0.8625	0.6496620265
326	0.865625	0.6484825105
327	0.865625	0.6475491308
328	0.865625	0.646927809
329	0.8671875	0.6463202356
330	0.865625	0.6450366577
331	0.871875	0.6439191498
332	0.86875	0.6433397681
333	0.86875	0.642542899
334	0.8671875	0.6416457618
335	0.8703125	0.6401638995
336	0.8703125	0.6391038502
337	0.8703125	0.638466292
338	0.86875	0.6379480154
339	0.8703125	0.6370081718
340	0.871875	0.6358445074
341	0.871875	0.6349217055
342	0.8734375	0.6338649476
343	0.875	0.6329000942
344	0.8765625	0.631992179
345	0.878125	0.6309232504
346	0.878125	0.630634408
347	0.8796875	0.6296267112
348	0.8796875	0.6283910934
349	0.8796875	0.6278597302
350	0.8828125	0.6271512631
351	0.8828125	0.6263911198
352	0.8828125	0.6257738488
353	0.8828125	0.6254832626
354	0.8828125	0.6250298691
355	0.884375	0.6240530525
356	0.8859375	0.623306862
357	0.8890625	0.6224157334
358	0.8890625	0.6215475142
359	0.890625	0.6207802956
360	0.890625	0.6202683161
361	0.890625	0.6195648977
362	0.8921875	0.6185100124
363	0.8921875	0.6172252619
364	0.8921875	0.6161357419
365	0.89375	0.6150902427
366	0.8921875	0.6142747473
367	0.890625	0.6138358705
368	0.89375	0.6126247782
369	0.89375	0.6113852593
370	0.8953125	0.6108341813
371	0.896875	0.6097207841
372	0.8984375	0.6088983057
373	0.8984375	0.6081959333
374	0.8984375	0.606969592
375	0.8984375	0.6059426108
376	0.9	0.605191399
377	0.903125	0.6042461153
378	0.903125	0.6035421375
379	0.9046875	0.6028150351
380	0.90625	0.6017517353
381	0.90625	0.6012393625
382	0.90625	0.6005633668
383	0.903125	0.599442702
384	0.90625	0.5989186112
385	0.90625	0.5983820354
386	0.90625	0.5978196468
387	0.90625	0.5971049008
388	0.9078125	0.5966022514
389	0.9078125	0.595757189
390	0.909375	0.5947301389
391	0.909375	0.5940265974
392	0.909375	0.5932878786
393	0.909375	0.592677309
394	0.909375	0.5917798551
395	0.9109375	0.5908540801
396	0.9109375	0.5901872655
397	0.9125	0.5891516281
398	0.9140625	0.5883585226
399	0.9125	0.5873644519
400	0.9125	0.5872070499
401	0.9171875	0.5860976186
402	0.9171875	0.5853984364
403	0.91875	0.5845985155
404	0.91875	0.5839532604
405	0.91875	0.58301963
406	0.91875	0.5823807276
407	0.91875	0.5815458729
408	0.915625	0.5810447746
409	0.915625	0.5806732022
410	0.915625	0.5800060682
411	0.921875	0.5790142376
412	0.921875	0.578240207
413	0.9234375	0.5774860485
414	0.9234375	0.5767643681
415	0.925	0.5762025159
416	0.921875	0.5752587567
417	0.921875	0.5743703971
418	0.925	0.5731281911
419	0.9265625	0.5723292847
420	0.928125	0.5715361067
421	0.9265625	0.5710289584
422	0.928125	0.5701218431
423	0.928125	0.5691755953
424	0.9296875	0.5686426582
425	0.928125	0.5680169483
426	0.9328125	0.5670381305
427	0.9328125	0.5662168732
428	0.9328125	0.5658324212
429	0.9328125	0.565385798
430	0.934375	0.5647115585
431	0.934375	0.5640135934
432	0.934375	0.5631586113
433	0.9328125	0.5624954326
434	0.9328125	0.5619749844
435	0.9359375	0.5611593762
436	0.9359375	0.5606628931
437	0.9359375	0.55997764
438	0.934375	0.5593905273
439	0.934375	0.5583996412
440	0.9359375	0.5574830689
441	0.9375	0.5568923357
442	0.9359375	0.5561458044
443	0.9375	0.5552760269
444	0.9375	0.5546730567
445	0.9375	0.5539695108
446	0.9375	0.5530533838
447	0.9375	0.552443975
448	0.9375	0.5514206451
449	0.9390625	0.5507791749
450	0.9359375	0.5501512117
451	0.9390625	0.549705589
452	0.9390625	0.5491608815
453	0.9421875	0.5483928558
454	0.9390625	0.5476406837
455	0.9421875	0.5467984003
456	0.94375	0.5460008508
457	0.94375	0.5455072385
458	0.94375	0.5445774798
459	0.94375	0.5439213035
460	0.94375	0.5434740608
461	0.9453125	0.5429887093
462	0.9453125	0.5421371891
463	0.946875	0.5412287685
464	0.946875	0.5405742009
465	0.946875	0.5399918792
466	0.946875	0.5392981731
467	0.9453125	0.5380329675
468	0.9453125	0.5373202164
469	0.9453125	0.5364252618
470	0.9453125	0.5357042762
471	0.9453125	0.5350817081
472	0.946875	0.5344155173
473	0.9453125	0.5337384893
474	0.9453125	0.5330499698
475	0.946875	0.5321987712
476	0.946875	0.5314779361
477	0.946875	0.5308670091
478	0.946875	0.530151802
479	0.946875	0.5295186993
480	0.946875	0.5288963848
481	0.9484375	0.5278960438
482	0.9484375	0.5271696834
483	0.946875	0.5264155419
484	0.946875	0.525570523
485	0.95	0.5246269633
486	0.9484375	0.5239753286
487	0.9484375	0.5232190697
488	0.95	0.5225568061
489	0.95	0.5218746632
490	0.95	0.5210880808
491	0.95	0.5205965032
492	0.95	0.5194692946
493	0.95	0.5188567184
494	0.9515625	0.5182311295
495	0.9515625	0.5177580796
496	0.953125	0.5170977469
497	0.953125	0.516431173
498	0.953125	0.515797797
499	0.953125	0.5151828944
500	0.953125	0.514435526
501	0.953125	0.5140352583
502	0.9546875	0.5133475224
503	0.953125	0.5122204244
504	0.953125	0.511800083
505	0.953125	0.5109383212
506	0.953125	0.510478272
507	0.953125	0.5099927083
508	0.953125	0.5094432699
509	0.953125	0.5086402496
510	0.953125	0.5081427025
511	0.953125	0.5071059485
512	0.9546875	0.5064089355
513	0.95625	0.5056247889
514	0.95625	0.5050370755
515	0.95625	0.5043079163
516	0.95625	0.5035001911
517	0.95625	0.5029986099
518	0.95625	0.5022693993
519	0.9578125	0.5016881703
520	0.9578125	0.5012020683
521	0.95625	0.5005798457
522	0.95625	0.4999821673
523	0.95625	0.4994921182
524	0.95625	0.4992593069
525	0.953125	0.498665079
526	0.953125	0.4982907498
527	0.953125	0.4975049754
528	0.953125	0.4967054849
529	0.9546875	0.4960704817
530	0.95625	0.4951748732
531	0.95625	0.4949388235
532	0.95625	0.4945130442
533	0.95625	0.4939073512
534	0.95625	0.4933697664
535	0.95625	0.4928035601
536	0.95625	0.4922141674
537	0.95625	0.4914633675
538	0.95625	0.4910166134
539	0.95625	0.490681093
540	0.95625	0.4904561185
541	0.95625	0.4900083668
542	0.95625	0.4893413249
543	0.95625	0.4888559458
544	0.95625	0.4883188956
545	0.95625	0.4877303039
546	0.95625	0.487060279
547	0.95625	0.4863400596
548	0.95625	0.4860690119
549	0.95625	0.4854070945
550	0.95625	0.485007993
551	0.95625	0.4845417084
552	0.9578125	0.4837847562
553	0.95625	0.4835093735
554	0.9578125	0.4829563982
555	0.9578125	0.482256095
556	0.9578125	0.481912908
557	0.959375	0.4813757714
558	0.959375	0.4807673079
559	0.959375	0.4804038049
560	0.959375	0.4800169456
561	0.959375	0.4794182927
562	0.959375	0.4785420624
563	0.9578125	0.4779168958
564	0.9578125	0.4773313412
565	0.959375	0.4766582075
566	0.959375	0.4762652841
567	0.959375	0.4757791337
568	0.9609375	0.474867328
569	0.9609375	0.4742899765
570	0.9609375	0.4733297548
571	0.9609375	0.4726298794
572	0.9609375	0.4720720032
573	0.9609375	0.4712263506
574	0.9609375	0.4707416726
575	0.9609375	0.4701915803
576	0.9609375	0.4695019475
577	0.9609375	0.4692689788
578	0.9609375	0.4685498096
579	0.9609375	0.4678915014
580	0.9609375	0.4670382217
581	0.9609375	0.46655188
582	0.9609375	0.466143453
583	0.9609375	0.465648375
584	0.9609375	0.4652407865
585	0.9609375	0.4648884296
586	0.9609375	0.464145744
587	0.9609375	0.4634187077
588	0.9609375	0.4628361261
589	0.9609375	0.4622847945
590	0.9609375	0.4616020412
591	0.9609375	0.460840392
592	0.9609375	0.4605461734
593	0.9609375	0.4602216047
594	0.9609375	0.4595991614
595	0.9609375	0.4593910538
596	0.9609375	0.4588776984
597	0.9609375	0.4581804047
598	0.9609375	0.4575928801
599	0.9609375	0.4574380047
600	0.9609375	0.4567662542
601	0.9609375	0.4561768884
602	0.9609375	0.4557929281
603	0.9609375	0.4553309576
604	0.9609375	0.4550434837
605	0.9609375	0.4545501987
606	0.9625	0.4537927396
607	0.9625	0.4534520826
608	0.9640625	0.4528886518
609	0.9640625	0.4525887027
610	0.9640625	0.4519389843
611	0.9640625	0.4514115445
612	0.9640625	0.4507630321
613	0.9640625	0.4503034277
614	0.965625	0.4494656565
615	0.965625	0.4486732984
616	0.9671875	0.4480738706
617	0.9671875	0.4474444907
618	0.9671875	0.4470730602
619	0.9671875	0.4465521
620	0.9671875	0.4460731324
621	0.9671875	0.4456338473
622	0.9671875	0.4451958489
623	0.9671875	0.4445180256
624	0.9671875	0.4439830712
625	0.9671875	0.4432933989
626	0.9671875	0.4426420813
627	0.9671875	0.4421881015
628	0.9671875	0.4415630923
629	0.9671875	0.4409748161
630	0.9671875	0.4406688512
631	0.96875	0.4400526985
632	0.9703125	0.4395411463
633	0.9703125	0.439210521
634	0.9703125	0.4384286414
635	0.9703125	0.4379374779
636	0.9703125	0.4375914958
637	0.9703125	0.4367576422
638	0.9703125	0.4362238398
639	0.971875	0.4356339285
640	0.971875	0.4352047099
641	0.971875	0.4346340009
642	0.971875	0.434362419
643	0.971875	0.4339503252
644	0.971875	0.4336690718
645	0.971875	0.43316857
646	0.971875	0.4326161658
647	0.9734375	0.43211638
648	0.971875	0.4317300689
649	0.971875	0.4309086484
650	0.9703125	0.4304824224
651	0.9703125	0.4296690613
652	0.971875	0.4292133445
653	0.9734375	0.4286339782
654	0.975	0.4279006225
655	0.9734375	0.4273954085
656	0.975	0.4266831769
657	0.9734375	0.4260717655
658	0.9734375	0.4257120624
659	0.9734375	0.4254658169
660	0.975	0.425013662
661	0.975	0.4246251607
662	0.975	0.42414074
663	0.975	0.4233921045
664	0.975	0.42275015
665	0.9734375	0.4222679754
666	0.975	0.4218238358
667	0.975	0.4210081332
668	0.9765625	0.4205452924
669	0.975	0.4198191386
670	0.975	0.4193429436
671	0.975	0.4190962067
672	0.9765625	0.4186662238
673	0.975	0.4181285104
674	0.975	0.4176372173
675	0.975	0.4170586985
676	0.975	0.4164838732
677	0.975	0.4156343735
678	0.975	0.4153811613
679	0.975	0.4147324442
680	0.9765625	0.4140745763
681	0.9765625	0.4136033447
682	0.9765625	0.4133395918
683	0.9765625	0.412789915
684	0.9765625	0.41229456
685	0.9765625	0.4118476547
686	0.9765625	0.4115025151
687	0.9765625	0.4110405216
688	0.9765625	0.4105810426
689	0.9765625	0.4100880478
690	0.9765625	0.4096275311
691	0.9765625	0.4092550351
692	0.9765625	0.4089234536
693	0.9765625	0.4085733704
694	0.9765625	0.4081275533
695	0.978125	0.4076378
696	0.978125	0.4074973845
697	0.978125	0.4070584579
698	0.978125	0.4067241255
699	0.978125	0.4064852687
700	0.978125	0.4058328862
701	0.978125	0.405169727
702	0.978125	0.4046929449
703	0.978125	0.4045728243
704	0.9796875	0.4039721479
705	0.978125	0.4037196877
706	0.9796875	0.4032652979
707	0.9796875	0.4027472415
708	0.9796875	0.4023501642
709	0.9796875	0.4018840632
710	0.9796875	0.4015851961
711	0.9796875	0.4011580516
712	0.9796875	0.4006415159
713	0.98125	0.4001399477
714	0.9796875	0.3997635569
715	0.98125	0.3994436533
716	0.98125	0.3990528291
717	0.98125	0.3983338297
718	0.98125	0.397757095
719	0.9828125	0.3972163914
720	0.9828125	0.396977058
721	0.9828125	0.3966593621
722	0.9828125	0.3961755779
723	0.9828125	0.3956044892
724	0.9828125	0.395195036
725	0.984375	0.3945984724
726	0.9828125	0.3942677478
727	0.984375	0.3940349129
728	0.984375	0.3935434243
729	0.984375	0.3928438573
730	0.984375	0.3923820797
731	0.9859375	0.3919607009
732	0.984375	0.3917618987
733	0.984375	0.3912022734
734	0.9859375	0.3908987009
735	0.9859375	0.3906976067
736	0.9859375	0.3900515078
737	0.9859375	0.3899378666
738	0.9859375	0.3892688698
739	0.984375	0.388811797
740	0.984375	0.388305214
741	0.984375	0.3878059491
742	0.984375	0.3874807419
743	0.984375	0.3868446074
744	0.9859375	0.38648489
745	0.9859375	0.3860999641
746	0.9859375	0.3858569109
747	0.984375	0.3854782769
748	0.9859375	0.3849358723
749	0.9859375	0.3846454525
750	0.984375	0.3841163569
751	0.984375	0.3833939189
752	0.9859375	0.3830951501
753	0.9859375	0.3828137819
754	0.9859375	0.3824021226
755	0.984375	0.3817337431
756	0.984375	0.3813614731
757	0.984375	0.3810068194
758	0.984375	0.3805324302
759	0.984375	0.3797767418
760	0.984375	0.3792725706
761	0.9859375	0.3789291785
762	0.9859375	0.3785334292
763	0.984375	0.3780361053
764	0.984375	0.3777395056
765	0.9859375	0.3773870933
766	0.9859375	0.3770310635
767	0.9859375	0.3766348025
768	0.9859375	0.3759694476
769	0.9859375	0.3755588822
770	0.9859375	0.3751703866
771	0.9859375	0.3749288613
772	0.9859375	0.3746825755
773	0.9859375	0.3743521511
774	0.9859375	0.3739095799
775	0.9859375	0.3736099501
776	0.9859375	0.3731995385
777	0.9859375	0.3727198099
778	0.9859375	0.3722809408
779	0.9859375	0.3717088209
780	0.9859375	0.3711696611
781	0.9859375	0.3705946645
782	0.9859375	0.3701120923
783	0.9859375	0.3695773185
784	0.9859375	0.3691254073
785	0.9859375	0.368563581
786	0.9875	0.3682717578
787	0.9875	0.3676676504
788	0.9875	0.3673143266
789	0.9875	0.3668918678
790	0.9890625	0.3665314554
791	0.9890625	0.3662369725
792	0.9890625	0.3657260678
793	0.9890625	0.365370156
794	0.9890625	0.3648104857
795	0.9890625	0.3644875022
796	0.9890625	0.3642049637
797	0.9890625	0.3638149676
798	0.9890625	0.3633980277
799	0.9890625	0.3629471756
800	0.9890625	0.3624395037
801	0.9890625	0.361923818
802	0.9890625	0.3616576465
803	0.9890625	0.3612280964
804	0.9890625	0.360829828
805	0.9890625	0.3605573118
806	0.9890625	0.3600904567
807	0.9890625	0.3596794153
808	0.9890625	0.3591406779
809	0.9890625	0.3587924517
810	0.9890625	0.3582881145
811	0.990625	0.35785892
812	0.990625	0.357443953
813	0.990625	0.357093538
814	0.990625	0.3566678994
815	0.990625	0.3562199027
816	0.990625	0.3556831652
817	0.9921875	0.3552868065
818	0.9921875	0.3549189848
819	0.990625	0.3545324395
820	0.9921875	0.3541834662
821	0.9921875	0.3539892
822	0.990625	0.3535230462
823	0.990625	0.3531970055
824	0.990625	0.3526720775
825	0.990625	0.352324004
826	0.990625	0.3520555802
827	0.9921875	0.3516844933
828	0.9921875	0.351502083
829	0.9921875	0.3511461263
830	0.9921875	0.3507830024
831	0.9921875	0.3504380881
832	0.9921875	0.3499855198
833	0.9921875	0.349621148
834	0.9921875	0.3491051493
835	0.9921875	0.3488178953
836	0.9921875	0.3482666112
837	0.9921875	0.3478764733
838	0.9921875	0.3473791094
839	0.9921875	0.3469866627
840	0.9921875	0.3465891136
841	0.9921875	0.3460921203
842	0.9921875	0.3454725968
843	0.9921875	0.3450593836
844	0.9921875	0.3447386236
845	0.9921875	0.344545185
846	0.9921875	0.3440481698
847	0.9921875	0.3436580883
848	0.9921875	0.3431731136
849	0.9921875	0.3428657821
850	0.9921875	0.3426022191
851	0.9921875	0.3422546664
852	0.9921875	0.3418650983
853	0.9921875	0.3414338498
854	0.9921875	0.3409526493
855	0.9921875	0.3407037109
856	0.9921875	0.3403775674
857	0.9921875	0.3401707343
858	0.9921875	0.3398022749
859	0.9921875	0.3394640717
860	0.9921875	0.3393172266
861	0.9921875	0.33902435
862	0.9921875	0.3385502345
863	0.9921875	0.3381746652
864	0.9921875	0.337976194
865	0.9921875	0.3374702005
866	0.9921875	0.337310733
867	0.9921875	0.3370414205
868	0.9921875	0.3364770968
869	0.9921875	0.336090186
870	0.9921875	0.3358522846
871	0.9921875	0.3352693191
872	0.9921875	0.3349452965
873	0.9921875	0.3346789874
874	0.9921875	0.3344209517
875	0.9921875	0.3342263972
876	0.9921875	0.3337597293
877	0.9921875	0.3334891539
878	0.9921875	0.3331649313
879	0.9921875	0.3327654306
880	0.9921875	0.3323899352
881	0.9921875	0.3321028677
882	0.9921875	0.3317889045
883	0.9921875	0.3314141373
884	0.9921875	0.3310871181
885	0.9921875	0.3308241588
886	0.9921875	0.3303817566
887	0.9921875	0.3302340045
888	0.9921875	0.3298560261
889	0.9921875	0.329437106
890	0.9921875	0.329220149
891	0.9921875	0.3290467127
892	0.9921875	0.3283695112
893	0.9921875	0.327854073
894	0.99375	0.3276057429
895	0.9953125	0.3272803871
896	0.9953125	0.3268709245
897	0.9953125	0.326494552
898	0.9953125	0.3262499398
899	0.9953125	0.3260993581
900	0.9953125	0.3258026055
901	0.99375	0.3254594907
902	0.9953125	0.3249350086
903	0.9953125	0.3246665217
904	0.9953125	0.3243704522
905	0.9953125	0.3238647137
906	0.9953125	0.323465113
907	0.9953125	0.3231123718
908	0.9953125	0.3227209076
909	0.9953125	0.3224169505
910	0.9953125	0.3220584909
911	0.9953125	0.3219349057
912	0.9953125	0.3215286351
913	0.9953125	0.3212739287
914	0.9953125	0.3210196975
915	0.9953125	0.3206745728
916	0.9953125	0.320265276
917	0.9953125	0.3199029192
918	0.9953125	0.3196846413
919	0.9953125	0.3194132107
920	0.9953125	0.3189464304
921	0.9953125	0.318763631
922	0.9953125	0.3186630969
923	0.9953125	0.3182865504
924	0.9953125	0.3179608799
925	0.9953125	0.3175895105
926	0.9953125	0.317288806
927	0.9953125	0.3170122584
928	0.9953125	0.3167261584
929	0.9953125	0.3162905966
930	0.9953125	0.3159551667
931	0.9953125	0.3156740424
932	0.9953125	0.3153113618
933	0.9953125	0.3149457113
934	0.9953125	0.3147139043
935	0.9953125	0.3145434508
936	0.9953125	0.3141558067
937	0.9953125	0.3137446429
938	0.9953125	0.31334051
939	0.9953125	0.3128917558
940	0.9953125	0.312550903
941	0.9953125	0.3121433944
942	0.9953125	0.311918491
943	0.9953125	0.311485445
944	0.9953125	0.3112986826
945	0.9953125	0.310942578
946	0.9953125	0.3106274665
947	0.9953125	0.3102921861
948	0.9953125	0.3099001466
949	0.9953125	0.3095356177
950	0.9953125	0.3093157559
951	0.9953125	0.3090579172
952	0.9953125	0.308796847
953	0.9953125	0.3084409198
954	0.9953125	0.3081933865
955	0.9953125	0.3079836814
956	0.9953125	0.3076743131
957	0.9953125	0.3074282558
958	0.9953125	0.3070631622
959	0.9953125	0.3066641761
960	0.9953125	0.306440921
961	0.9953125	0.3061004058
962	0.9953125	0.3058991231
963	0.9953125	0.3055237592
964	0.9953125	0.3052563179
965	0.9953125	0.3050147304
966	0.9953125	0.3046907436
967	0.9953125	0.3042973935
968	0.9953125	0.3039739429
969	0.9953125	0.3036822806
970	0.9953125	0.303213378
