iter	F1	Logloss
0	0.9888143177	0.338783639
1	1	0.191946841
2	0.9977324263	0.1127265138
3	0.9977324263	0.07602692035
4	0.9977324263	0.0495962287
5	0.9977324263	0.03395290866
6	0.9977324263	0.02715004823
7	0.9977324263	0.02144295993
8	1	0.01635210016
9	1	0.01329713008
10	1	0.01123035972
11	1	0.009611118587
12	1	0.008110162294
13	1	0.006972083157
14	1	0.00585599985
15	1	0.005337831761
16	1	0.004484524096
17	1	0.004087974912
18	1	0.003483274278
19	1	0.003146070924
20	1	0.00295432096
21	1	0.002715886325
22	1	0.002536891045
23	1	0.002422310664
24	1	0.002234610925
25	1	0.002093519823
26	1	0.001936018634
27	1	0.001806263436
28	1	0.001680567177
29	1	0.001626192429
30	1	0.001560520948
31	1	0.001525188572
32	1	0.001445758619
33	1	0.001405531588
34	1	0.001360023009
35	1	0.001291828729
36	1	0.001246543154
37	1	0.001209025014
38	1	0.001180412451
39	1	0.001147749185
40	1	0.001113291482
41	1	0.001089074322
42	1	0.001040700059
43	1	0.00101593081
44	1	0.000986569477
45	1	0.00096679459
46	1	0.0009289534632
47	1	0.0008921248859
48	1	0.000861594988
49	1	0.0008410688397
50	1	0.0008215767512
51	1	0.0008032626721
52	1	0.0007855719998
53	1	0.0007613765251
54	1	0.0007396130021
55	1	0.0007247693451
56	1	0.0007107525385
57	1	0.0006973059936
58	1	0.0006841982548
59	1	0.0006716156753
60	1	0.0006639393223
61	1	0.0006521409334
62	1	0.0006409062229
63	1	0.0006374715637
64	1	0.0006296109746
65	1	0.0006190710906
66	1	0.0006115972388
67	1	0.0006115733836
68	1	0.0006069652054
69	1	0.0005998038263
70	1	0.000598532285
71	1	0.0005985296918
72	1	0.0005937267235
73	1	0.000593665875
74	1	0.0005914334431
75	1	0.000586760117
76	1	0.0005867403103
77	1	0.0005855285675
78	1	0.0005854990576
79	1	0.0005854695509
80	1	0.000585447965
81	1	0.0005854184641
82	1	0.0005854184641
83	1	0.0005853968824
84	1	0.0005776802692
85	1	0.0005776750275
86	1	0.0005701774364
87	1	0.000570136678
88	1	0.0005661350481
89	1	0.0005599752362
90	1	0.0005599752362
91	1	0.0005599752362
92	1	0.0005599752362
93	1	0.0005599752362
94	1	0.0005598185572
95	1	0.0005597402321
96	1	0.0005596619332
97	1	0.0005596619332
98	1	0.0005575368864
99	1	0.0005505908923
100	1	0.000550487859
101	1	0.0005503848685
102	1	0.0005502304675
103	1	0.0005494785535
104	1	0.0005494738538
105	1	0.0005427991284
106	1	0.0005362585253
107	1	0.0005344717791
108	1	0.0005301296883
109	1	0.000526361812
110	1	0.0005211518047
111	1	0.0005205639297
112	1	0.0005164627493
113	1	0.000513291015
114	1	0.0005127618859
115	1	0.0005127598635
116	1	0.0005095526866
117	1	0.0005095447065
118	1	0.0005038247114
119	1	0.0005037001831
120	1	0.0005014374616
121	1	0.0005014220485
122	1	0.0005014066365
123	1	0.0005014013926
124	1	0.0005013961488
125	1	0.0004966896643
126	1	0.0004966821152
127	1	0.0004965588661
128	1	0.0004942450111
129	1	0.0004942043565
130	1	0.0004941639742
131	1	0.0004941235992
132	1	0.0004940829664
133	1	0.000494042341
134	1	0.0004904052704
135	1	0.0004904002735
136	1	0.0004903709014
137	1	0.0004903659053
138	1	0.0004903609093
139	1	0.0004902141377
140	1	0.000490067471
141	1	0.0004900624816
142	1	0.0004900228391
143	1	0.0004900178507
144	1	0.0004900128624
145	1	0.0004898663359
146	1	0.0004898465314
147	1	0.0004898172374
148	1	0.0004897879475
149	1	0.0004897829643
150	1	0.0004868989411
151	1	0.0004868595844
152	1	0.0004868202349
153	1	0.0004868057835
154	1	0.00048678625
155	1	0.0004867667183
156	1	0.0004867522705
157	1	0.0004867378237
158	1	0.000486723378
159	1	0.000486547706
160	1	0.0004865280581
161	1	0.0004830100939
162	1	0.0004829907541
163	1	0.000482971416
164	1	0.0004829430078
165	1	0.0004829146036
166	1	0.0004828862034
167	1	0.0004828668744
168	1	0.0004828475472
169	1	0.0004828282216
170	1	0.0004827998328
171	1	0.0004827805114
172	1	0.0004827793126
173	1	0.0004827781138
174	1	0.0004827014141
175	1	0.0004826821013
176	1	0.000482605435
177	1	0.0004824353813
178	1	0.0004824160916
179	1	0.0004822744812
180	1	0.0004822648432
181	1	0.0004821233381
182	1	0.0004800650846
183	1	0.0004789261832
184	1	0.0004789166923
185	1	0.0004768883833
186	1	0.0004768695797
187	1	0.0004768507778
188	1	0.0004768319776
189	1	0.0004767199891
190	1	0.0004767012001
191	1	0.000476589279
192	1	0.0004763135784
193	1	0.0004761483487
194	1	0.0004759832557
195	1	0.0004759460575
196	1	0.0004758360854
197	1	0.0004758173719
198	1	0.0004757986601
199	1	0.0004756887674
200	1	0.0004731979318
201	1	0.0004731239943
202	1	0.0004731104191
203	1	0.0004730365117
204	1	0.0004729626299
205	1	0.0004729490648
206	1	0.0004718466691
207	1	0.000471837545
208	1	0.0004717296323
209	1	0.0004717273524
210	1	0.0004716355608
211	1	0.0004705398863
212	1	0.0004704420046
213	1	0.0004702812142
214	1	0.0004701900411
215	1	0.0004701171202
216	1	0.0004701037337
217	1	0.0004700855096
218	1	0.0004700131266
219	1	0.0004699949102
220	1	0.0004699766953
221	1	0.0004699584821
222	1	0.0004699402704
223	1	0.0004699220602
224	1	0.0004699086858
225	1	0.0004698953124
226	1	0.0004698043035
227	1	0.0004697861049
228	1	0.0004697499546
229	1	0.0004697317606
230	1	0.000469659496
231	1	0.0004695872559
232	1	0.0004695690756
233	1	0.0004695557232
234	1	0.0004695290206
235	1	0.0004695108452
236	1	0.0004694926714
237	1	0.0004662349639
238	1	0.0004662260754
239	1	0.0004662171874
240	1	0.0004661908948
241	1	0.0004661193272
242	1	0.0004661104436
243	1	0.0004660841643
244	1	0.0004660126328
245	1	0.0004659863658
246	1	0.0004659506077
247	1	0.0004659243487
248	1	0.0004658980931
249	1	0.0004658892186
250	1	0.0004658629677
251	1	0.0004658367203
252	1	0.0004658009872
253	1	0.0004657747477
254	1	0.000465770313
255	1	0.0004655917921
256	1	0.0004655655784
257	1	0.0004638681877
258	1	0.0004634119205
259	1	0.0004634054333
260	1	0.0004608302068
261	1	0.0004608127601
262	1	0.000460795315
263	1	0.000460777985
264	1	0.0004607606565
265	1	0.0004607432156
266	1	0.0004607257762
267	1	0.0004606211876
268	1	0.0004605863299
269	1	0.0004605689036
270	1	0.0004604643935
271	1	0.0004603109332
272	1	0.0004602936428
273	1	0.0004601403168
274	1	0.0004570209491
275	1	0.0004570123813
276	1	0.0004569443208
277	1	0.0004569271918
278	1	0.0004568415744
279	1	0.0004568289971
280	1	0.0004568247172
281	1	0.0004566236755
282	1	0.0004566194284
283	1	0.0004564687666
284	1	0.0004563182233
285	1	0.0004562179228
286	1	0.0004561325942
287	1	0.0004551206276
288	1	0.0004551081564
289	1	0.0004550911765
290	1	0.000455074198
291	1	0.0004549384545
292	1	0.0004548028003
293	1	0.0004547859599
294	1	0.0004547691208
295	1	0.0004547521688
296	1	0.0004547437505
297	1	0.0004547268005
298	1	0.0004545775173
299	1	0.0004545605807
300	1	0.0004545436456
301	1	0.000453539354
302	1	0.0004533372724
303	1	0.0004533372724
304	1	0.0004529338713
305	1	0.000452833089
306	1	0.0004526851592
307	1	0.000452550967
308	1	0.000451084269
309	1	0.0004509376866
310	1	0.000450815605
311	1	0.0004508072885
312	1	0.0004507989723
313	1	0.0004507906565
314	1	0.0004507576196
315	1	0.000450724588
