iter	Passed	Remaining
245	522	1601
246	524	1599
247	526	1597
248	528	1594
249	530	1592
250	532	1589
251	534	1585
252	536	1584
253	538	1581
254	540	1579
255	542	1577
256	544	1575
257	546	1572
258	549	1570
259	551	1569
260	553	1567
261	555	1564
262	557	1562
263	559	1560
264	561	1558
265	563	1556
266	566	1554
267	568	1552
268	570	1550
269	573	1549
270	575	1548
271	578	1547
272	580	1545
273	582	1543
274	585	1543
275	587	1541
276	590	1540
277	592	1539
278	594	1537
279	597	1535
280	599	1534
281	602	1534
282	605	1533
283	607	1530
284	609	1529
285	611	1526
286	613	1524
287	616	1524
288	619	1523
289	621	1521
290	623	1520
291	626	1518
292	628	1516
293	630	1514
294	633	1512
295	635	1511
296	637	1509
297	639	1507
298	641	1504
299	643	1502
300	646	1500
301	648	1499
302	651	1497
303	653	1496
304	655	1494
305	657	1491
306	659	1489
307	662	1487
308	664	1486
309	667	1485
310	669	1482
311	671	1480
312	673	1477
313	675	1475
314	677	1473
315	680	1473
316	682	1471
317	684	1467
318	686	1465
319	688	1462
320	690	1459
321	692	1457
322	694	1454
323	696	1452
324	698	1449
325	700	1447
326	702	1445
327	704	1443
328	706	1440
329	708	1437
330	710	1436
331	712	1434
332	715	1432
333	717	1429
334	719	1427
335	721	1425
336	723	1422
337	725	1420
338	727	1418
339	729	1416
340	731	1414
341	734	1412
342	736	1410
343	738	1408
344	740	1406
345	743	1404
346	745	1403
347	747	1400
348	749	1397
349	751	1395
350	753	1392
351	755	1390
352	757	1388
353	759	1386
354	762	1384
355	763	1381
356	765	1379
357	767	1377
358	769	1374
359	772	1373
360	774	1370
361	776	1367
362	778	1365
363	780	1363
364	782	1361
365	784	1359
366	786	1357
367	789	1356
368	792	1354
369	794	1352
370	796	1350
371	798	1348
372	801	1346
373	803	1344
374	806	1343
375	808	1342
376	811	1340
377	813	1338
378	815	1336
379	817	1334
380	819	1332
381	822	1330
382	825	1329
383	827	1327
384	829	1325
385	831	1322
386	833	1320
387	835	1317
388	837	1315
389	840	1314
390	842	1311
391	844	1309
392	846	1307
393	848	1304
394	850	1302
395	853	1301
396	854	1298
397	857	1296
398	859	1294
399	861	1292
400	863	1289
401	865	1288
402	868	1287
403	870	1284
404	873	1282
405	875	1280
406	877	1278
407	879	1276
408	881	1274
409	884	1272
410	886	1270
411	888	1267
412	890	1265
413	892	1263
414	894	1261
415	896	1258
416	898	1256
417	901	1254
418	903	1252
419	905	1250
420	907	1248
421	910	1246
422	911	1243
423	914	1242
424	916	1240
425	918	1238
426	921	1236
427	923	1233
428	924	1231
429	927	1229
430	929	1227
431	932	1226
432	935	1224
433	937	1223
434	940	1221
435	943	1220
436	946	1219
437	949	1218
438	951	1216
439	954	1215
440	957	1213
441	959	1211
442	962	1210
443	964	1207
444	967	1206
445	969	1204
446	971	1202
447	974	1200
448	976	1198
449	979	1197
450	982	1195
451	984	1193
452	986	1191
453	989	1189
454	991	1188
455	994	1186
456	996	1184
457	999	1182
458	1001	1180
459	1004	1179
460	1007	1177
461	1009	1176
462	1012	1174
463	1015	1172
464	1017	1170
465	1019	1168
466	1021	1166
467	1023	1163
468	1026	1162
469	1029	1160
470	1031	1158
471	1033	1156
472	1035	1154
473	1038	1152
474	1040	1149
475	1042	1147
476	1044	1145
477	1046	1143
478	1048	1140
479	1050	1138
480	1052	1135
481	1055	1133
482	1057	1132
483	1059	1129
484	1062	1127
485	1064	1125
486	1065	1122
487	1067	1120
488	1069	1117
489	1071	1115
490	1074	1114
491	1077	1112
492	1079	1110
493	1081	1107
494	1083	1105
495	1085	1103
496	1087	1100
497	1089	1098
498	1091	1096
499	1093	1093
500	1095	1091
501	1097	1089
502	1100	1086
503	1102	1084
504	1104	1082
505	1106	1080
506	1108	1077
507	1110	1075
508	1112	1073
509	1114	1070
510	1116	1068
511	1118	1065
512	1120	1063
513	1122	1061
514	1125	1059
515	1127	1057
516	1129	1055
517	1131	1052
518	1133	1050
519	1135	1047
520	1137	1045
521	1139	1043
522	1141	1040
523	1143	1038
524	1145	1036
525	1147	1034
526	1150	1032
527	1151	1029
528	1153	1027
529	1155	1025
530	1158	1022
531	1159	1020
532	1162	1018
533	1164	1015
534	1167	1014
535	1168	1011
536	1170	1009
537	1172	1007
538	1174	1004
539	1176	1002
540	1178	1000
541	1181	998
542	1183	996
543	1185	993
544	1187	991
545	1189	989
546	1191	987
547	1193	984
548	1196	982
549	1198	980
550	1200	978
551	1202	975
552	1204	973
553	1206	971
554	1208	969
555	1210	967
556	1213	965
557	1216	963
558	1218	961
559	1220	959
560	1223	957
561	1225	954
562	1226	952
563	1228	950
564	1231	948
565	1234	946
566	1236	944
567	1238	942
568	1241	940
569	1242	937
570	1245	935
571	1247	933
572	1249	931
573	1251	929
574	1253	926
575	1255	924
576	1257	922
577	1259	919
578	1262	917
579	1264	915
580	1266	913
581	1269	911
582	1271	909
583	1272	906
584	1275	904
585	1277	902
586	1279	900
587	1281	898
588	1284	896
589	1286	893
590	1288	891
591	1290	889
592	1292	887
593	1294	884
594	1296	882
595	1298	880
596	1300	878
597	1302	875
598	1304	873
599	1307	871
600	1309	869
601	1311	867
602	1313	864
603	1315	862
604	1317	860
605	1319	858
606	1321	855
607	1324	853
608	1327	852
609	1329	850
610	1332	848
611	1334	846
612	1336	844
613	1339	842
614	1341	839
615	1343	837
616	1345	835
617	1347	832
618	1349	830
619	1351	828
620	1353	825
621	1355	823
622	1358	821
623	1360	819
624	1362	817
625	1364	815
626	1366	812
627	1368	810
628	1370	808
629	1372	806
630	1374	804
631	1376	801
632	1379	799
633	1381	797
634	1383	795
635	1385	792
636	1387	790
637	1389	788
638	1391	786
639	1394	784
640	1395	781
641	1398	779
642	1400	777
643	1402	775
644	1404	773
645	1407	771
646	1409	768
647	1411	766
648	1412	764
649	1414	761
650	1416	759
651	1419	757
652	1421	755
653	1423	753
654	1425	750
655	1427	748
656	1429	746
657	1431	744
658	1433	741
659	1435	739
660	1437	737
661	1439	735
662	1441	732
663	1444	730
664	1446	728
665	1448	726
666	1451	724
667	1454	722
668	1456	720
669	1459	718
670	1461	716
671	1463	714
672	1465	712
673	1467	709
674	1470	707
675	1471	705
676	1473	703
677	1476	701
678	1477	698
679	1479	696
680	1482	694
681	1484	692
682	1486	689
683	1488	687
684	1490	685
685	1492	683
686	1494	680
687	1497	678
688	1499	677
689	1502	674
690	1504	672
691	1506	670
692	1508	668
693	1510	665
694	1512	663
695	1514	661
696	1517	659
697	1519	657
698	1521	655
699	1523	652
700	1525	650
701	1527	648
702	1529	646
703	1532	644
704	1536	643
705	1540	641
706	1543	639
707	1546	637
708	1548	635
709	1550	633
710	1552	631
711	1555	629
712	1556	626
713	1558	624
714	1561	622
715	1563	620
716	1566	618
717	1568	616
718	1570	613
719	1572	611
720	1575	609
721	1577	607
722	1579	605
723	1581	602
724	1583	600
725	1585	598
726	1588	596
727	1590	594
728	1592	592
729	1595	589
730	1597	587
731	1599	585
732	1601	583
733	1604	581
734	1606	579
735	1608	577
736	1611	574
737	1613	572
738	1615	570
739	1618	568
740	1620	566
741	1623	564
742	1625	562
743	1628	560
744	1631	558
745	1633	556
746	1635	553
747	1638	551
748	1640	549
749	1642	547
750	1644	545
751	1647	543
752	1650	541
753	1653	539
754	1655	537
755	1658	535
756	1660	533
757	1662	530
758	1664	528
759	1666	526
760	1668	524
761	1671	521
762	1673	519
763	1676	517
764	1678	515
765	1681	513
766	1684	511
767	1686	509
768	1689	507
769	1691	505
770	1693	503
771	1695	500
772	1697	498
773	1699	496
774	1702	494
775	1705	492
776	1707	490
777	1709	487
778	1712	485
779	1714	483
780	1716	481
781	1719	479
782	1722	477
783	1725	475
784	1727	473
785	1729	470
786	1732	468
787	1735	466
788	1738	464
789	1740	462
790	1742	460
791	1744	458
792	1747	456
793	1750	454
794	1752	451
795	1754	449
796	1756	447
797	1758	445
798	1760	442
799	1762	440
800	1764	438
801	1767	436
802	1769	434
803	1771	431
804	1774	429
805	1776	427
806	1777	425
807	1780	423
808	1782	420
809	1785	418
810	1787	416
811	1789	414
812	1791	412
813	1794	409
814	1796	407
815	1798	405
816	1800	403
817	1803	401
818	1805	398
819	1807	396
820	1809	394
821	1812	392
822	1814	390
823	1817	388
824	1820	386
825	1822	383
826	1825	381
827	1827	379
828	1829	377
829	1831	375
830	1834	373
831	1835	370
832	1838	368
833	1840	366
834	1842	364
835	1844	361
836	1846	359
837	1849	357
838	1851	355
839	1852	352
840	1854	350
841	1856	348
842	1858	346
843	1861	344
844	1863	341
845	1865	339
846	1867	337
847	1869	335
848	1871	332
849	1874	330
850	1876	328
851	1878	326
852	1880	324
853	1882	321
854	1885	319
855	1887	317
856	1889	315
857	1891	312
858	1893	310
859	1894	308
860	1897	306
861	1899	304
862	1901	301
863	1903	299
864	1906	297
865	1908	295
866	1910	293
867	1912	290
868	1914	288
869	1916	286
870	1918	284
871	1920	281
872	1923	279
873	1925	277
874	1927	275
875	1930	273
876	1932	271
877	1934	268
878	1936	266
879	1938	264
880	1940	262
881	1942	259
882	1945	257
883	1947	255
884	1949	253
885	1952	251
886	1954	249
887	1956	246
888	1960	244
889	1963	242
890	1967	240
891	1970	238
892	1972	236
893	1975	234
894	1979	232
895	1981	229
896	1983	227
897	1986	225
898	1989	223
899	1992	221
900	1995	219
901	1997	217
902	2000	214
903	2003	212
904	2005	210
905	2007	208
906	2009	206
907	2012	203
908	2014	201
909	2017	199
910	2020	197
911	2022	195
912	2025	192
913	2027	190
914	2030	188
915	2033	186
916	2034	184
917	2037	182
918	2039	179
919	2041	177
920	2043	175
921	2045	173
922	2048	170
923	2050	168
924	2053	166
925	2055	164
926	2057	161
927	2059	159
928	2060	157
929	2063	155
930	2065	153
931	2067	150
932	2070	148
933	2072	146
934	2073	144
935	2076	141
936	2078	139
937	2081	137
938	2083	135
939	2085	133
940	2088	130
941	2090	128
942	2092	126
943	2094	124
944	2096	122
945	2099	119
946	2101	117
947	2103	115
948	2105	113
949	2107	110
950	2109	108
951	2111	106
952	2114	104
953	2117	102
954	2119	99
955	2122	97
956	2124	95
957	2126	93
958	2129	91
959	2131	88
960	2133	86
961	2135	84
962	2137	82
963	2139	79
964	2140	77
965	2143	75
966	2145	73
967	2147	71
968	2149	68
969	2152	66
970	2154	64
971	2156	62
972	2159	59
973	2161	57
974	2163	55
975	2166	53
976	2168	51
977	2170	48
978	2172	46
979	2175	44
980	2177	42
981	2179	39
982	2182	37
983	2184	35
984	2186	33
985	2189	31
986	2191	28
987	2193	26
988	2195	24
989	2198	22
990	2200	19
991	2202	17
992	2205	15
993	2207	13
994	2210	11
995	2212	8
996	2214	6
997	2216	4
998	2218	2
999	2220	0
