iter	F1	Logloss
0	0.993258427	0.3324260636
1	0.9977426637	0.1875668859
2	1	0.1128774927
3	1	0.07290354859
4	1	0.05024423846
5	1	0.03423856836
6	1	0.02636034588
7	1	0.02004940293
8	1	0.01639568239
9	1	0.01353925507
10	1	0.01066786609
11	1	0.008571006213
12	1	0.006859511255
13	1	0.005585432895
14	1	0.004814830968
15	1	0.00408378795
16	1	0.003473277018
17	1	0.003100024896
18	1	0.002777454334
19	1	0.002471030599
20	1	0.002264534715
21	1	0.002061212677
22	1	0.001925644165
23	1	0.001797725938
24	1	0.00169400329
25	1	0.001586531511
26	1	0.001518597097
27	1	0.001419290976
28	1	0.001355183747
29	1	0.001298746624
30	1	0.001243325798
31	1	0.001194701383
32	1	0.00115011453
33	1	0.00110714953
34	1	0.00106253917
35	1	0.001025568547
36	1	0.0009875544932
37	1	0.0009500440065
38	1	0.0009086730026
39	1	0.0008710660177
40	1	0.0008362966483
41	1	0.0008044411111
42	1	0.000775138522
43	1	0.0007480854477
44	1	0.000723024957
45	1	0.0006997380677
46	1	0.0006780370023
47	1	0.0006567111141
48	1	0.0006481940427
49	1	0.0006315128861
50	1	0.0006173720162
51	1	0.000617363493
52	1	0.0005998870946
53	1	0.0005998867374
54	1	0.0005998832617
55	1	0.0005997715595
56	1	0.0005997526682
57	1	0.0005997518935
58	1	0.0005997511698
59	1	0.0005997370488
60	1	0.0005997366777
61	1	0.0005997335468
62	1	0.0005997143142
63	1	0.0005997143142
64	1	0.0005997108244
65	1	0.0005996952993
66	1	0.0005996864842
67	1	0.0005996833921
68	1	0.0005996826856
69	1	0.0005917186395
70	1	0.0005916875243
71	1	0.0005916699137
72	1	0.000591669738
73	1	0.0005916561955
74	1	0.0005916531073
75	1	0.0005916392454
76	1	0.0005916323342
77	1	0.000591628394
78	1	0.0005916252402
79	1	0.0005915939901
80	1	0.0005791657987
81	1	0.0005791599216
82	1	0.0005791536708
83	1	0.0005703921114
84	1	0.0005703777176
85	1	0.0005703732211
86	1	0.0005703674572
87	1	0.0005703644483
88	1	0.000570356979
89	1	0.0005703542293
90	1	0.0005703304971
91	1	0.0005703304971
92	1	0.0005703236604
93	1	0.0005703089521
94	1	0.0005703075237
95	1	0.0005703041563
96	1	0.0005588166816
97	1	0.0005588132985
98	1	0.0005588076621
99	1	0.0005587823833
100	1	0.0005587823833
101	1	0.0005587619823
102	1	0.0005587550513
103	1	0.0005587535271
104	1	0.0005587520036
105	1	0.0005587458312
106	1	0.000558733762
107	1	0.0005587254429
108	1	0.0005587223736
109	1	0.0005587206237
110	1	0.0005587198257
111	1	0.0005587106467
112	1	0.0005587076298
113	1	0.000558703863
114	1	0.0005586970004
115	1	0.0005586962486
116	1	0.000558693204
117	1	0.000558678988
118	1	0.0005586758525
119	1	0.0005586751048
120	1	0.0005586660312
121	1	0.0005586651687
122	1	0.0005586622974
123	1	0.0005586555071
124	1	0.0005586487286
125	1	0.0005586457192
126	1	0.0005586397904
127	1	0.0005586335731
128	1	0.0005586319646
129	1	0.0005586312151
130	1	0.0005586304658
131	1	0.0005586297167
132	1	0.0005586175314
133	1	0.00055861156
134	1	0.0005585939661
135	1	0.0005585906086
136	1	0.0005585817251
137	1	0.0005585684282
138	1	0.0005585613415
139	1	0.0005475591729
140	1	0.0005387609793
141	1	0.0005387528372
142	1	0.0005387449619
143	1	0.0005387385663
144	1	0.0005387323449
145	1	0.0005387276435
146	1	0.0005387212955
147	1	0.0005387056972
148	1	0.0005387049004
149	1	0.0005386837356
150	1	0.0005386790161
151	1	0.0005386743188
152	1	0.0005386711887
153	1	0.0005386696193
154	1	0.0005386692689
155	1	0.0005386684097
156	1	0.0005386676685
157	1	0.0005386645439
158	1	0.0005386568294
159	1	0.0005386440734
160	1	0.0005386409702
161	1	0.0005386378695
162	1	0.0005386226102
163	1	0.0005386142305
164	1	0.0005385882043
165	1	0.0005385723578
166	1	0.0005385693487
167	1	0.000538554154
168	1	0.0005385392148
169	1	0.0005385322205
170	1	0.0005385231828
171	1	0.0005385202807
172	1	0.0005385063588
173	1	0.0005385049682
174	1	0.0005384965199
175	1	0.0005384737124
176	1	0.0005384683164
177	1	0.0005384623667
178	1	0.0005384591088
179	1	0.0005384561421
180	1	0.000538454653
181	1	0.0005384504184
182	1	0.0005384474585
183	1	0.0005384459788
184	1	0.000538426283
185	1	0.00053841966
