iter	Passed	Remaining
441	7212	9757
442	7228	9740
443	7244	9724
444	7258	9705
445	7274	9687
446	7289	9670
447	7306	9654
448	7320	9635
449	7336	9618
450	7352	9601
451	7367	9584
452	7383	9567
453	7397	9548
454	7414	9532
455	7431	9517
456	7447	9501
457	7463	9483
458	7481	9469
459	7497	9453
460	7517	9442
461	7534	9426
462	7552	9411
463	7568	9395
464	7583	9377
465	7598	9359
466	7613	9341
467	7628	9323
468	7644	9306
469	7658	9287
470	7674	9271
471	7690	9254
472	7705	9236
473	7719	9217
474	7734	9200
475	7749	9182
476	7766	9166
477	7783	9151
478	7797	9132
479	7811	9113
480	7829	9098
481	7846	9083
482	7861	9066
483	7878	9050
484	7897	9037
485	7913	9020
486	7928	9003
487	7946	8988
488	7965	8975
489	7980	8957
490	7996	8941
491	8011	8923
492	8031	8911
493	8049	8896
494	8065	8879
495	8079	8861
496	8097	8846
497	8112	8829
498	8127	8811
499	8142	8794
500	8162	8781
501	8179	8766
502	8195	8749
503	8209	8731
504	8225	8713
505	8241	8697
506	8256	8679
507	8271	8662
508	8286	8645
509	8302	8628
510	8321	8614
511	8339	8600
512	8356	8585
513	8372	8568
514	8389	8552
515	8405	8535
516	8425	8522
517	8441	8506
518	8457	8489
519	8475	8475
520	8497	8464
521	8523	8458
522	8540	8442
523	8556	8426
524	8573	8410
525	8590	8394
526	8606	8377
527	8623	8361
528	8638	8344
529	8657	8330
530	8673	8314
531	8690	8298
532	8705	8280
533	8719	8262
534	8735	8245
535	8752	8229
536	8768	8213
537	8783	8195
538	8798	8178
539	8815	8162
540	8831	8145
541	8845	8127
542	8861	8110
543	8876	8093
544	8893	8077
545	8910	8061
546	8928	8047
547	8944	8030
548	8961	8014
549	8976	7997
550	8992	7980
551	9008	7963
552	9027	7949
553	9042	7932
554	9057	7915
555	9074	7899
556	9090	7882
557	9104	7864
558	9120	7848
559	9135	7830
560	9153	7815
561	9168	7797
562	9183	7780
563	9198	7762
564	9215	7747
565	9231	7730
566	9247	7714
567	9263	7697
568	9281	7683
569	9296	7665
570	9311	7647
571	9325	7630
572	9344	7615
573	9363	7601
574	9379	7585
575	9394	7567
576	9409	7550
577	9424	7533
578	9439	7516
579	9454	7498
580	9470	7481
581	9486	7465
582	9500	7447
583	9517	7431
584	9532	7414
585	9552	7400
586	9567	7383
587	9583	7366
588	9598	7349
589	9616	7334
590	9633	7318
591	9650	7302
592	9664	7284
593	9680	7268
594	9695	7251
595	9710	7234
596	9726	7217
597	9743	7201
598	9758	7184
599	9775	7169
600	9791	7152
601	9808	7136
602	9824	7119
603	9842	7105
604	9857	7087
605	9874	7071
606	9889	7054
607	9903	7036
608	9918	7019
609	9934	7002
610	9950	6986
611	9965	6969
612	9981	6952
613	9996	6935
614	10016	6922
615	10033	6906
616	10052	6891
617	10068	6875
618	10085	6859
619	10100	6842
620	10116	6825
621	10132	6809
622	10151	6795
623	10169	6779
624	10185	6763
625	10201	6746
626	10218	6730
627	10233	6713
628	10248	6696
629	10264	6680
630	10281	6664
631	10297	6647
632	10312	6630
633	10328	6614
634	10346	6598
635	10362	6582
636	10380	6567
637	10397	6551
638	10414	6535
639	10429	6518
640	10445	6501
641	10462	6486
642	10479	6470
643	10495	6453
644	10511	6437
645	10528	6421
646	10547	6406
647	10564	6390
648	10579	6373
649	10594	6356
650	10611	6340
651	10626	6323
652	10644	6308
653	10665	6294
654	10680	6278
655	10696	6261
656	10711	6244
657	10731	6229
658	10754	6217
659	10771	6201
660	10788	6185
661	10805	6170
662	10823	6154
663	10841	6139
664	10858	6123
665	10877	6108
666	10894	6092
667	10910	6076
668	10927	6059
669	10943	6043
670	10960	6027
671	10973	6009
672	10989	5992
673	11008	5977
674	11025	5961
675	11041	5945
676	11058	5929
677	11075	5913
678	11091	5897
679	11107	5880
680	11125	5864
681	11142	5849
682	11159	5832
683	11180	5818
684	11199	5803
685	11216	5787
686	11233	5772
687	11250	5756
688	11271	5741
689	11286	5725
690	11300	5707
691	11316	5691
692	11335	5675
693	11350	5659
694	11367	5642
695	11388	5628
696	11404	5612
697	11420	5595
698	11436	5579
699	11453	5562
700	11468	5546
701	11485	5530
702	11501	5513
703	11518	5497
704	11534	5480
705	11552	5465
706	11568	5448
707	11585	5432
708	11602	5416
709	11621	5401
710	11636	5384
711	11654	5368
712	11669	5352
713	11685	5335
714	11699	5318
715	11716	5301
716	11732	5285
717	11750	5269
718	11765	5252
719	11780	5235
720	11797	5219
721	11813	5203
722	11828	5186
723	11842	5168
724	11860	5153
725	11874	5135
726	11890	5119
727	11906	5102
728	11927	5088
729	11946	5073
730	11962	5056
731	11977	5039
732	11995	5024
733	12012	5007
734	12027	4990
735	12041	4973
736	12058	4957
737	12074	4941
738	12091	4924
739	12105	4907
740	12122	4891
741	12137	4874
742	12154	4858
743	12168	4841
744	12185	4824
745	12199	4807
746	12215	4791
747	12230	4774
748	12247	4758
749	12263	4742
750	12280	4725
751	12295	4708
752	12312	4692
753	12328	4676
754	12343	4659
755	12358	4642
756	12374	4626
757	12389	4609
758	12404	4592
759	12420	4575
760	12435	4559
761	12452	4543
762	12467	4526
763	12483	4509
764	12499	4493
765	12516	4477
766	12532	4460
767	12547	4444
768	12563	4427
769	12580	4411
770	12595	4394
771	12611	4378
772	12626	4361
773	12643	4345
774	12659	4328
775	12676	4312
776	12690	4295
777	12706	4278
778	12724	4263
779	12740	4246
780	12755	4230
781	12772	4214
782	12789	4197
783	12807	4181
784	12822	4165
785	12839	4149
786	12856	4132
787	12874	4117
788	12890	4100
789	12907	4084
790	12925	4068
791	12945	4053
792	12972	4040
793	12990	4024
794	13005	4007
795	13020	3991
796	13037	3974
797	13053	3958
798	13069	3942
799	13086	3925
800	13104	3909
801	13118	3893
802	13134	3876
803	13148	3859
804	13164	3843
805	13181	3826
806	13197	3810
807	13215	3794
808	13231	3778
809	13247	3761
810	13262	3744
811	13277	3728
812	13293	3711
813	13309	3695
814	13325	3678
815	13340	3662
816	13355	3645
817	13373	3629
818	13389	3613
819	13404	3596
820	13419	3579
821	13438	3563
822	13454	3547
823	13472	3531
824	13488	3515
825	13505	3498
826	13520	3482
827	13536	3465
828	13551	3449
829	13567	3432
830	13582	3416
831	13598	3399
832	13614	3383
833	13630	3366
834	13646	3350
835	13661	3333
836	13676	3317
837	13691	3300
838	13708	3284
839	13724	3267
840	13738	3250
841	13754	3234
842	13770	3218
843	13785	3201
844	13799	3184
845	13814	3167
846	13831	3151
847	13846	3135
848	13862	3118
849	13876	3101
850	13892	3085
851	13908	3068
852	13925	3052
853	13939	3035
854	13956	3019
855	13973	3003
856	13988	2987
857	14003	2970
858	14018	2953
859	14034	2937
860	14050	2921
861	14067	2904
862	14082	2888
863	14098	2871
864	14117	2856
865	14131	2839
866	14146	2822
867	14162	2806
868	14178	2790
869	14193	2773
870	14208	2756
871	14225	2740
872	14242	2724
873	14257	2707
874	14278	2692
875	14302	2677
876	14325	2662
877	14340	2645
878	14356	2629
879	14372	2613
880	14387	2596
881	14403	2580
882	14418	2563
883	14434	2547
884	14452	2531
885	14468	2514
886	14492	2499
887	14510	2483
888	14533	2468
889	14549	2452
890	14565	2435
891	14581	2419
892	14596	2402
893	14611	2386
894	14627	2369
895	14642	2353
896	14657	2336
897	14672	2320
898	14689	2303
899	14706	2287
900	14723	2271
901	14740	2255
902	14756	2238
903	14771	2222
904	14788	2206
905	14806	2189
906	14822	2173
907	14838	2157
908	14853	2140
909	14868	2124
910	14885	2107
911	14902	2091
912	14918	2075
913	14932	2058
914	14948	2042
915	14963	2025
916	14978	2009
917	14993	1992
918	15009	1976
919	15025	1959
920	15040	1943
921	15055	1926
922	15072	1910
923	15087	1894
924	15106	1878
925	15121	1861
926	15138	1845
927	15155	1829
928	15188	1814
929	15209	1798
930	15225	1782
931	15240	1766
932	15254	1749
933	15271	1733
934	15287	1716
935	15302	1700
936	15318	1683
937	15336	1667
938	15351	1651
939	15369	1635
940	15384	1618
941	15398	1602
942	15414	1585
943	15430	1569
944	15447	1552
945	15463	1536
946	15479	1520
947	15495	1503
948	15509	1487
949	15523	1470
950	15539	1454
951	15568	1439
952	15585	1422
953	15600	1406
954	15617	1390
955	15633	1373
956	15648	1357
957	15665	1340
958	15682	1324
959	15699	1308
960	15714	1291
961	15729	1275
962	15745	1259
963	15761	1242
964	15776	1226
965	15793	1209
966	15809	1193
967	15825	1177
968	15840	1160
969	15855	1144
970	15872	1127
971	15891	1111
972	15906	1095
973	15921	1078
974	15938	1062
975	15955	1046
976	15970	1029
977	15985	1013
978	16001	997
979	16018	980
980	16034	964
981	16049	947
982	16066	931
983	16084	915
984	16100	898
985	16116	882
986	16131	866
987	16147	849
988	16163	833
989	16177	817
990	16194	800
991	16209	784
992	16225	767
993	16240	751
994	16256	735
995	16271	718
996	16289	702
997	16304	686
998	16321	669
999	16337	653
1000	16354	637
1001	16368	620
1002	16384	604
1003	16398	588
1004	16416	571
1005	16431	555
1006	16445	538
1007	16460	522
1008	16476	506
1009	16492	489
1010	16507	473
1011	16522	457
1012	16536	440
1013	16553	424
1014	16567	408
1015	16583	391
1016	16604	375
1017	16626	359
1018	16642	342
1019	16658	326
1020	16675	310
1021	16690	293
1022	16704	277
1023	16720	261
1024	16736	244
1025	16752	228
1026	16768	212
1027	16783	195
1028	16798	179
1029	16814	163
1030	16830	146
1031	16846	130
1032	16861	114
1033	16878	97
1034	16893	81
1035	16908	65
1036	16924	48
1037	16941	32
1038	16959	16
1039	16975	0
