iter	Passed	Remaining
309	711	1584
310	713	1581
311	715	1578
312	718	1575
313	720	1573
314	722	1570
315	724	1567
316	726	1565
317	729	1563
318	731	1560
319	733	1558
320	735	1555
321	737	1553
322	740	1552
323	743	1550
324	745	1548
325	747	1545
326	749	1542
327	751	1539
328	753	1537
329	756	1535
330	758	1533
331	760	1530
332	762	1528
333	764	1525
334	767	1523
335	770	1522
336	772	1519
337	774	1516
338	776	1513
339	778	1510
340	780	1507
341	782	1505
342	784	1503
343	787	1501
344	789	1499
345	791	1496
346	793	1493
347	795	1490
348	797	1488
349	799	1485
350	802	1483
351	805	1482
352	807	1479
353	809	1477
354	811	1475
355	814	1473
356	816	1470
357	818	1467
358	820	1465
359	822	1463
360	825	1460
361	827	1457
362	829	1455
363	831	1452
364	833	1449
365	835	1447
366	838	1446
367	840	1443
368	842	1440
369	844	1438
370	846	1435
371	849	1434
372	851	1431
373	853	1428
374	856	1426
375	857	1423
376	859	1421
377	862	1418
378	864	1417
379	866	1414
380	869	1411
381	871	1409
382	872	1406
383	875	1403
384	877	1401
385	878	1398
386	881	1395
387	883	1393
388	885	1390
389	887	1387
390	889	1385
391	891	1382
392	893	1379
393	895	1376
394	897	1374
395	899	1372
396	901	1369
397	904	1367
398	906	1365
399	908	1362
400	910	1359
401	912	1358
402	915	1356
403	917	1353
404	919	1351
405	921	1348
406	924	1347
407	926	1344
408	929	1343
409	932	1341
410	934	1339
411	937	1337
412	939	1335
413	941	1333
414	944	1331
415	947	1329
416	949	1327
417	951	1325
418	954	1323
419	957	1322
420	960	1320
421	963	1319
422	966	1318
423	968	1316
424	971	1314
425	973	1311
426	976	1310
427	978	1307
428	980	1305
429	983	1303
430	985	1300
431	987	1298
432	990	1296
433	992	1294
434	995	1292
435	998	1291
436	1000	1288
437	1003	1287
438	1005	1285
439	1008	1283
440	1010	1280
441	1012	1278
442	1014	1276
443	1016	1273
444	1018	1270
445	1020	1268
446	1023	1266
447	1025	1263
448	1027	1260
449	1029	1257
450	1031	1255
451	1033	1252
452	1035	1249
453	1036	1247
454	1039	1245
455	1042	1243
456	1044	1240
457	1046	1238
458	1048	1235
459	1050	1232
460	1052	1230
461	1055	1228
462	1057	1226
463	1060	1224
464	1062	1222
465	1064	1219
466	1066	1216
467	1068	1214
468	1070	1211
469	1072	1209
470	1075	1207
471	1077	1204
472	1079	1202
473	1081	1199
474	1083	1197
475	1085	1194
476	1087	1192
477	1090	1190
478	1092	1187
479	1094	1185
480	1096	1182
481	1098	1180
482	1100	1178
483	1103	1176
484	1106	1174
485	1107	1171
486	1109	1169
487	1111	1166
488	1113	1164
489	1116	1161
490	1118	1159
491	1120	1157
492	1122	1154
493	1125	1152
494	1126	1149
495	1128	1147
496	1131	1144
497	1133	1142
498	1135	1140
499	1138	1138
500	1140	1135
501	1142	1133
502	1144	1130
503	1146	1128
504	1148	1126
505	1150	1123
506	1153	1121
507	1155	1119
508	1157	1116
509	1159	1113
510	1161	1111
511	1163	1108
512	1165	1106
513	1167	1104
514	1169	1101
515	1171	1099
516	1173	1096
517	1175	1094
518	1178	1091
519	1180	1089
520	1182	1087
521	1184	1084
522	1186	1082
523	1188	1079
524	1190	1077
525	1192	1074
526	1194	1072
527	1197	1070
528	1198	1067
529	1201	1065
530	1203	1062
531	1205	1060
532	1206	1057
533	1209	1055
534	1211	1052
535	1213	1050
536	1215	1048
537	1218	1046
538	1220	1043
539	1222	1041
540	1225	1039
541	1227	1037
542	1230	1035
543	1233	1033
544	1235	1031
545	1237	1028
546	1239	1026
547	1241	1024
548	1244	1022
549	1246	1019
550	1248	1017
551	1250	1014
552	1252	1012
553	1254	1009
554	1256	1007
555	1258	1005
556	1261	1003
557	1263	1000
558	1265	998
559	1267	996
560	1270	993
561	1272	991
562	1274	989
563	1276	986
564	1278	984
565	1280	981
566	1282	979
567	1284	976
568	1286	974
569	1288	971
570	1291	970
571	1293	968
572	1296	965
573	1298	963
574	1300	961
575	1302	958
576	1305	956
577	1307	954
578	1309	952
579	1312	950
580	1313	947
581	1315	945
582	1317	942
583	1319	940
584	1322	937
585	1324	935
586	1326	933
587	1328	931
588	1330	928
589	1332	926
590	1335	924
591	1337	921
592	1339	919
593	1341	916
594	1344	914
595	1345	912
596	1347	909
597	1350	907
598	1352	905
599	1355	903
600	1357	901
601	1359	899
602	1361	896
603	1364	894
604	1366	892
605	1369	890
606	1371	887
607	1373	885
608	1376	883
609	1378	881
610	1381	879
611	1384	877
612	1386	875
613	1388	873
614	1391	871
615	1393	868
616	1395	866
617	1398	864
618	1400	862
619	1403	860
620	1405	857
621	1407	855
622	1409	853
623	1412	850
624	1414	848
625	1416	846
626	1418	843
627	1420	841
628	1423	839
629	1425	837
630	1427	834
631	1429	832
632	1432	830
633	1434	828
634	1436	825
635	1439	823
636	1441	821
637	1443	819
638	1446	817
639	1448	815
640	1451	812
641	1453	810
642	1456	808
643	1459	806
644	1461	804
645	1464	802
646	1466	800
647	1469	798
648	1472	796
649	1474	794
650	1476	791
651	1479	789
652	1482	787
653	1485	785
654	1487	783
655	1489	780
656	1491	778
657	1493	776
658	1495	773
659	1497	771
660	1499	769
661	1501	766
662	1503	764
663	1505	762
664	1507	759
665	1510	757
666	1512	755
667	1514	752
668	1516	750
669	1518	748
670	1521	745
671	1523	743
672	1525	741
673	1528	739
674	1530	736
675	1531	734
676	1533	731
677	1536	729
678	1538	727
679	1540	724
680	1542	722
681	1544	720
682	1546	717
683	1548	715
684	1551	713
685	1552	710
686	1554	708
687	1556	705
688	1559	703
689	1561	701
690	1563	699
691	1565	696
692	1567	694
693	1569	692
694	1571	689
695	1573	687
696	1576	685
697	1578	682
698	1580	680
699	1582	678
700	1584	675
701	1586	673
702	1589	671
703	1591	669
704	1592	666
705	1595	664
706	1596	661
707	1598	659
708	1600	656
709	1602	654
710	1605	652
711	1607	650
712	1609	647
713	1611	645
714	1613	643
715	1615	640
716	1617	638
717	1619	636
718	1621	633
719	1623	631
720	1626	629
721	1628	626
722	1630	624
723	1632	622
724	1634	620
725	1637	617
726	1639	615
727	1641	613
728	1642	610
729	1645	608
730	1646	606
731	1648	603
732	1650	601
733	1652	598
734	1655	596
735	1657	594
736	1659	592
737	1661	589
738	1663	587
739	1666	585
740	1668	583
741	1670	580
742	1672	578
743	1674	576
744	1676	573
745	1678	571
746	1680	569
747	1682	566
748	1685	564
749	1686	562
750	1688	559
751	1690	557
752	1692	555
753	1695	553
754	1697	550
755	1699	548
756	1701	546
757	1703	543
758	1706	541
759	1708	539
760	1709	537
761	1712	534
762	1714	532
763	1717	530
764	1719	528
765	1721	525
766	1723	523
767	1726	521
768	1728	519
769	1730	516
770	1732	514
771	1734	512
772	1736	509
773	1738	507
774	1740	505
775	1742	502
776	1744	500
777	1746	498
778	1749	496
779	1751	494
780	1753	491
781	1756	489
782	1758	487
783	1760	484
784	1763	482
785	1765	480
786	1767	478
787	1769	476
788	1771	473
789	1773	471
790	1775	469
791	1778	467
792	1780	464
793	1782	462
794	1784	460
795	1786	457
796	1788	455
797	1789	453
798	1791	450
799	1793	448
800	1795	446
801	1797	443
802	1800	441
803	1802	439
804	1804	437
805	1806	434
806	1809	432
807	1811	430
808	1814	428
809	1816	426
810	1818	423
811	1820	421
812	1822	419
813	1824	416
814	1826	414
815	1830	412
816	1832	410
817	1835	408
818	1837	406
819	1840	403
820	1842	401
821	1845	399
822	1847	397
823	1849	395
824	1851	392
825	1854	390
826	1856	388
827	1858	386
828	1860	383
829	1862	381
830	1864	379
831	1866	376
832	1868	374
833	1871	372
834	1873	370
835	1875	367
836	1877	365
837	1880	363
838	1882	361
839	1884	358
840	1886	356
841	1890	354
842	1893	352
843	1895	350
844	1897	348
845	1900	345
846	1902	343
847	1904	341
848	1906	339
849	1908	336
850	1910	334
851	1912	332
852	1915	330
853	1917	327
854	1919	325
855	1922	323
856	1924	321
857	1926	318
858	1928	316
859	1930	314
860	1932	312
861	1934	309
862	1937	307
863	1939	305
864	1941	302
865	1943	300
866	1945	298
867	1947	296
868	1950	293
869	1952	291
870	1954	289
871	1956	287
872	1957	284
873	1959	282
874	1961	280
875	1963	277
876	1966	275
877	1968	273
878	1969	271
879	1971	268
880	1974	266
881	1976	264
882	1978	262
883	1980	259
884	1982	257
885	1984	255
886	1987	253
887	1989	250
888	1991	248
889	1993	246
890	1996	244
891	1998	241
892	2000	239
893	2002	237
894	2004	235
895	2006	232
896	2008	230
897	2010	228
898	2013	226
899	2016	224
900	2018	221
901	2020	219
902	2022	217
903	2025	215
904	2027	212
905	2030	210
906	2032	208
907	2034	206
908	2037	203
909	2039	201
910	2041	199
911	2044	197
912	2046	194
913	2048	192
914	2050	190
915	2052	188
916	2054	185
917	2057	183
918	2059	181
919	2062	179
920	2063	177
921	2066	174
922	2068	172
923	2070	170
924	2073	168
925	2077	165
926	2080	163
927	2082	161
928	2085	159
929	2088	157
930	2090	154
931	2092	152
932	2094	150
933	2096	148
934	2099	145
935	2100	143
936	2102	141
937	2104	139
938	2107	136
939	2109	134
940	2111	132
941	2113	130
942	2116	127
943	2117	125
944	2119	123
945	2122	121
946	2124	118
947	2126	116
948	2129	114
949	2131	112
950	2133	109
951	2135	107
952	2137	105
953	2140	103
954	2142	100
955	2144	98
956	2146	96
957	2148	94
958	2150	91
959	2153	89
960	2154	87
961	2157	85
962	2159	82
963	2161	80
964	2163	78
965	2165	76
966	2168	73
967	2170	71
968	2172	69
969	2174	67
970	2176	65
971	2178	62
972	2180	60
973	2183	58
974	2185	56
975	2187	53
976	2190	51
977	2192	49
978	2194	47
979	2196	44
980	2197	42
981	2200	40
982	2202	38
983	2204	35
984	2206	33
985	2208	31
986	2210	29
987	2212	26
988	2214	24
989	2216	22
990	2219	20
991	2222	17
992	2225	15
993	2230	13
994	2233	11
995	2235	8
996	2238	6
997	2240	4
998	2242	2
999	2244	0
