iter	Accuracy	MultiClass
118	0.6973478939	0.8509962492
119	0.7004680187	0.8495779337
120	0.7004680187	0.8477900191
121	0.7051482059	0.847190866
122	0.7051482059	0.8462289243
123	0.7004680187	0.8453652568
124	0.7082683307	0.8442211911
125	0.7098283931	0.8428398508
126	0.7129485179	0.8420520526
127	0.7098283931	0.8413476328
128	0.7051482059	0.8398535627
129	0.7051482059	0.8390969129
130	0.7098283931	0.8373492396
131	0.7098283931	0.8358893335
132	0.7145085803	0.8342076963
133	0.7098283931	0.8333422947
134	0.7098283931	0.8324036408
135	0.7098283931	0.8314654724
136	0.7113884555	0.8305387305
137	0.7098283931	0.8301498815
138	0.7098283931	0.8291209545
139	0.7082683307	0.8285445252
140	0.7082683307	0.8276858753
141	0.7098283931	0.8265006739
142	0.7098283931	0.8253223798
143	0.7176287051	0.8239183244
144	0.7129485179	0.8232425521
145	0.7145085803	0.8222555954
146	0.7160686427	0.8213870067
147	0.7176287051	0.8199790468
148	0.7176287051	0.81888941
149	0.7176287051	0.8177458692
150	0.7191887676	0.8166962855
151	0.7254290172	0.8156008909
152	0.7223088924	0.8146209842
153	0.7223088924	0.8137776134
154	0.7316692668	0.811677948
155	0.7316692668	0.8103815321
156	0.7379095164	0.8089397441
157	0.7347893916	0.8076867775
158	0.7394695788	0.8062604948
159	0.7410296412	0.8052804347
160	0.7394695788	0.8042274594
161	0.7394695788	0.8037463445
162	0.7410296412	0.8026237186
163	0.744149766	0.8008019879
164	0.7457098284	0.8000495398
165	0.7457098284	0.7987130099
166	0.751950078	0.7975646851
167	0.751950078	0.7967604903
168	0.7535101404	0.7960394831
169	0.7535101404	0.7948013292
170	0.751950078	0.7941103158
171	0.751950078	0.793210236
172	0.7550702028	0.7921675043
173	0.7566302652	0.7916124382
174	0.7535101404	0.7907326018
175	0.7550702028	0.7900185284
176	0.7581903276	0.7890408796
177	0.7550702028	0.7872777322
178	0.7550702028	0.7866535181
179	0.7613104524	0.7854536184
180	0.7644305772	0.7843544443
181	0.7659906396	0.7825676287
182	0.7644305772	0.7812231663
183	0.7628705148	0.7804440274
184	0.7691107644	0.7795605376
185	0.7706708268	0.7785171568
186	0.7706708268	0.7769597427
187	0.775351014	0.7760071541
188	0.7737909516	0.7750514765
189	0.7722308892	0.7743767217
190	0.7691107644	0.773765644
191	0.7691107644	0.77263402
192	0.7706708268	0.7715113919
193	0.7737909516	0.7703179333
194	0.775351014	0.7693496178
195	0.775351014	0.7684713933
196	0.7831513261	0.7671239296
197	0.7831513261	0.7660982396
198	0.7862714509	0.7648772436
199	0.7862714509	0.763208736
200	0.7847113885	0.7625266707
201	0.7847113885	0.7622971948
202	0.7831513261	0.7613766214
203	0.7847113885	0.7610926253
204	0.7909516381	0.7604179331
205	0.7909516381	0.7593358972
206	0.7925117005	0.7585997486
207	0.7940717629	0.7577650895
208	0.7971918877	0.7568631303
209	0.7956318253	0.7562927384
210	0.7956318253	0.7557705456
211	0.7971918877	0.7547951397
212	0.7987519501	0.753665297
213	0.7971918877	0.752935153
214	0.7956318253	0.7520442729
215	0.7956318253	0.7506145702
216	0.7956318253	0.7489917912
217	0.7956318253	0.7481863658
218	0.7971918877	0.7471736105
219	0.7987519501	0.7462928141
220	0.8003120125	0.7451102057
221	0.8018720749	0.7443212741
222	0.7971918877	0.7433210198
223	0.7987519501	0.7423483677
224	0.7971918877	0.7419362235
225	0.8003120125	0.7403139111
226	0.8018720749	0.7393490779
227	0.8018720749	0.7384977849
228	0.8018720749	0.7374537786
229	0.8018720749	0.7367103177
230	0.8018720749	0.7353629505
231	0.8018720749	0.7346707197
232	0.8018720749	0.7340375617
233	0.8018720749	0.7333614503
234	0.8034321373	0.7325849329
235	0.8034321373	0.7321693804
236	0.8034321373	0.7307987963
237	0.8049921997	0.7296280382
238	0.8065522621	0.7285309244
239	0.8049921997	0.728041524
240	0.8049921997	0.727195764
241	0.8081123245	0.7263425062
242	0.8096723869	0.7255889338
243	0.8096723869	0.7251556749
244	0.8112324493	0.7242496771
245	0.8127925117	0.7233603604
246	0.8143525741	0.7225320104
247	0.8143525741	0.7214101923
248	0.8174726989	0.7203074861
249	0.8190327613	0.7189040508
250	0.8221528861	0.7179397117
251	0.8237129485	0.7175524941
252	0.8221528861	0.7166445847
253	0.8205928237	0.7151808234
254	0.8237129485	0.7142834637
255	0.8252730109	0.7131400253
256	0.8268330733	0.7117897802
257	0.8252730109	0.7107724001
258	0.8268330733	0.7100357072
259	0.8283931357	0.7090881063
260	0.8315132605	0.7082983858
261	0.8315132605	0.7071159492
262	0.8283931357	0.7064736258
263	0.8283931357	0.7056546284
264	0.8283931357	0.704521856
265	0.8268330733	0.7036267871
266	0.8283931357	0.7023391224
267	0.8283931357	0.7011892472
268	0.8283931357	0.699904839
269	0.8299531981	0.6986113364
270	0.8299531981	0.6971670309
271	0.8377535101	0.6958177168
272	0.8393135725	0.6947800755
273	0.8361934477	0.6939149334
274	0.8377535101	0.6930846192
275	0.8393135725	0.6921427059
276	0.8393135725	0.6912639141
277	0.8393135725	0.689875869
278	0.8408736349	0.6894646274
279	0.8439937598	0.6884364986
280	0.8439937598	0.6876807286
281	0.8455538222	0.6870259282
282	0.8455538222	0.6857827535
283	0.848673947	0.6851884257
284	0.848673947	0.6845434643
285	0.8471138846	0.6834643864
286	0.848673947	0.6830084577
287	0.848673947	0.682651584
288	0.848673947	0.6817708456
289	0.8502340094	0.680757963
290	0.8502340094	0.6801416461
291	0.8533541342	0.6789618407
292	0.8549141966	0.6780891256
293	0.8549141966	0.6768211924
294	0.8549141966	0.6760368159
295	0.8549141966	0.6756055326
296	0.856474259	0.6742096938
297	0.856474259	0.6730151502
298	0.8549141966	0.6720756016
299	0.8580343214	0.6715041653
300	0.8595943838	0.6708660364
301	0.8595943838	0.6698660892
302	0.8580343214	0.6689429434
303	0.8595943838	0.6678863075
304	0.8627145086	0.6668574351
305	0.8611544462	0.6663357863
306	0.8658346334	0.6656651939
307	0.8673946958	0.6649479547
308	0.8689547582	0.6640339345
309	0.8658346334	0.6631585274
310	0.8658346334	0.6625412442
311	0.8689547582	0.6612406952
312	0.8689547582	0.6602967011
313	0.8673946958	0.6599782258
314	0.8689547582	0.6584636419
315	0.8658346334	0.6573547693
316	0.8658346334	0.6566721434
317	0.8673946958	0.655913547
318	0.8689547582	0.6552919367
319	0.8705148206	0.6541324284
320	0.872074883	0.6530940849
321	0.8751950078	0.6521350744
322	0.8736349454	0.6507639187
323	0.8751950078	0.6496411212
324	0.8751950078	0.6492247753
325	0.8783151326	0.6485295467
326	0.8751950078	0.647805216
327	0.8829953198	0.6468221324
328	0.8829953198	0.6459812245
329	0.8829953198	0.645233442
330	0.8829953198	0.6439418054
331	0.8829953198	0.6429349558
332	0.8829953198	0.6421357228
333	0.8829953198	0.6413436917
334	0.8829953198	0.640365007
335	0.8845553822	0.639858511
336	0.8829953198	0.6391404584
337	0.8845553822	0.6383308017
338	0.8845553822	0.6371731253
339	0.887675507	0.636235726
340	0.8907956318	0.6356028689
341	0.8907956318	0.6349466313
342	0.8923556942	0.6340288782
343	0.8939157566	0.6330522846
344	0.8939157566	0.6318379487
345	0.8939157566	0.6311291526
346	0.895475819	0.6304178393
347	0.895475819	0.6292661085
348	0.895475819	0.6286541843
349	0.8970358814	0.6275808893
350	0.895475819	0.6266315609
351	0.8970358814	0.6253140094
352	0.8970358814	0.6246790675
353	0.8970358814	0.623721114
354	0.8970358814	0.6229691045
355	0.895475819	0.6224313793
356	0.8985959438	0.6216170996
357	0.8985959438	0.6211689297
358	0.9001560062	0.6204454905
359	0.9001560062	0.6192327482
360	0.8985959438	0.6181195199
361	0.9017160686	0.6168649665
362	0.9017160686	0.616017965
363	0.9048361934	0.6147782843
364	0.9048361934	0.6141486552
365	0.9048361934	0.6135925692
366	0.9048361934	0.6129782248
367	0.9048361934	0.6125355019
368	0.9048361934	0.6118172549
369	0.9048361934	0.6110404634
370	0.9048361934	0.610275014
371	0.903276131	0.6092788349
372	0.903276131	0.6084833387
373	0.9048361934	0.6075792718
374	0.9048361934	0.606469783
375	0.9048361934	0.6056245138
376	0.9048361934	0.6043690437
377	0.9063962559	0.6034993717
378	0.9079563183	0.6027721164
379	0.9079563183	0.6020394516
380	0.9095163807	0.6013676097
381	0.9095163807	0.6004780345
382	0.9095163807	0.59959526
383	0.9095163807	0.5988150023
384	0.9095163807	0.5981060655
385	0.9079563183	0.5973936464
386	0.9095163807	0.5965367089
387	0.9126365055	0.5956665717
388	0.9126365055	0.5952813693
389	0.9095163807	0.5942684415
390	0.9095163807	0.5936071718
391	0.9110764431	0.5929356665
392	0.9110764431	0.5922222454
393	0.9095163807	0.5910699527
394	0.9110764431	0.590466724
395	0.9110764431	0.5901047888
396	0.9110764431	0.5890479434
397	0.9110764431	0.5883735834
398	0.9110764431	0.5878194738
399	0.9095163807	0.5871867219
400	0.9095163807	0.5861510397
401	0.9095163807	0.585259811
402	0.9095163807	0.5846967622
403	0.9141965679	0.5838869047
404	0.9126365055	0.5829743006
405	0.9110764431	0.5825616167
406	0.9126365055	0.5818887159
407	0.9126365055	0.5813707827
408	0.9110764431	0.5807153297
409	0.9110764431	0.5800100284
410	0.9126365055	0.5794550126
411	0.9141965679	0.5787816033
412	0.9141965679	0.5777567659
413	0.9141965679	0.5770708109
414	0.9141965679	0.5764965261
415	0.9141965679	0.5754865817
416	0.9157566303	0.5747918539
417	0.9157566303	0.573804924
418	0.9157566303	0.573263601
419	0.9157566303	0.5723858847
420	0.9157566303	0.5714404148
421	0.9157566303	0.5706639436
422	0.9141965679	0.5701312983
423	0.9157566303	0.5690936146
424	0.9157566303	0.5686573466
425	0.9157566303	0.5678207922
426	0.9157566303	0.5672710657
427	0.9157566303	0.5664533149
428	0.9157566303	0.5655712376
429	0.9157566303	0.5652734015
430	0.9157566303	0.5641085086
431	0.9157566303	0.5635310198
432	0.9188767551	0.5625085594
433	0.9204368175	0.5616223647
434	0.9204368175	0.5607644429
435	0.9204368175	0.5601015109
436	0.9204368175	0.5592387878
437	0.9219968799	0.558757023
438	0.9219968799	0.5577137907
439	0.9219968799	0.5569439346
440	0.9219968799	0.5563095899
441	0.9219968799	0.5558651773
442	0.9219968799	0.5549829612
443	0.9219968799	0.554114702
444	0.9235569423	0.5535307805
445	0.9251170047	0.5531539696
446	0.9251170047	0.5523503456
447	0.9251170047	0.5518339499
448	0.9251170047	0.5514616936
449	0.9251170047	0.5505150449
450	0.9251170047	0.5494860531
451	0.9251170047	0.5484868928
452	0.9235569423	0.5475393198
453	0.9251170047	0.5464561835
454	0.9251170047	0.5455952524
455	0.9251170047	0.544929434
456	0.9235569423	0.5444539933
457	0.9266770671	0.5439635374
458	0.9251170047	0.5434120796
459	0.9266770671	0.5426987596
460	0.9251170047	0.5420174566
461	0.9251170047	0.5416572829
462	0.9251170047	0.5409581108
463	0.9251170047	0.5400059639
464	0.9266770671	0.5390268877
465	0.9266770671	0.5380128753
466	0.9251170047	0.537284766
467	0.9251170047	0.5366155513
468	0.9251170047	0.5360415385
469	0.9266770671	0.5356684635
470	0.9266770671	0.5348325239
471	0.9297971919	0.5343920712
472	0.9282371295	0.5339239093
473	0.9266770671	0.5331688784
474	0.9282371295	0.5324929852
475	0.9297971919	0.5316710159
476	0.9313572543	0.5311400183
477	0.9329173167	0.5307524878
478	0.9329173167	0.5301484852
479	0.9329173167	0.5294958476
480	0.9329173167	0.5284191611
481	0.9329173167	0.5278965218
482	0.9344773791	0.5272233443
483	0.9360374415	0.5266264868
484	0.9344773791	0.5261404749
485	0.9360374415	0.5255679919
486	0.9344773791	0.5248334468
487	0.9360374415	0.5239489124
488	0.9360374415	0.5232033831
489	0.9375975039	0.5222473706
490	0.9391575663	0.5213206226
491	0.9375975039	0.5206351124
492	0.9407176287	0.5198243393
493	0.9407176287	0.5194650889
494	0.9391575663	0.5186266063
495	0.9391575663	0.5181868852
496	0.9438377535	0.5172875839
497	0.9438377535	0.5168181044
498	0.9438377535	0.5161708733
499	0.9422776911	0.5152556728
500	0.9422776911	0.5147895168
501	0.9438377535	0.5140782242
502	0.9438377535	0.5136440127
503	0.9438377535	0.5130043762
504	0.9469578783	0.5121176065
505	0.9469578783	0.5117341613
506	0.9453978159	0.5111916053
507	0.9485179407	0.5104040881
508	0.9469578783	0.5096335906
509	0.9469578783	0.5091232307
510	0.9469578783	0.5085692315
511	0.9469578783	0.5079515916
512	0.9453978159	0.5075597391
513	0.9453978159	0.5069838905
514	0.9453978159	0.5066131747
515	0.9469578783	0.5060000909
516	0.9485179407	0.5053521788
517	0.9500780031	0.5048244335
518	0.9500780031	0.5039347051
519	0.9500780031	0.5033325127
520	0.9500780031	0.5025803278
521	0.9500780031	0.5022376042
522	0.9516380655	0.5016567145
523	0.9516380655	0.5011251129
524	0.9516380655	0.5002462604
525	0.9516380655	0.499573671
526	0.9516380655	0.4990255183
527	0.9516380655	0.4984543909
528	0.9516380655	0.4977790177
529	0.9516380655	0.4971995302
530	0.9516380655	0.4965561042
531	0.9516380655	0.4958072523
532	0.9516380655	0.4949127261
533	0.9516380655	0.4944830309
534	0.9500780031	0.4939054844
535	0.9516380655	0.4933404533
536	0.9531981279	0.4929315785
537	0.9531981279	0.4925461719
538	0.9531981279	0.4919922852
539	0.9531981279	0.4916457435
540	0.9531981279	0.4910477853
541	0.9531981279	0.4902545303
542	0.9516380655	0.4896170334
543	0.9531981279	0.4889774162
544	0.9516380655	0.4883845047
545	0.9516380655	0.4879661319
546	0.9516380655	0.4871422245
547	0.9531981279	0.4867405215
548	0.9547581903	0.4859453011
549	0.9547581903	0.4854646799
550	0.9531981279	0.4846974214
551	0.9531981279	0.4839267277
552	0.9531981279	0.4835876343
553	0.9547581903	0.4829259706
554	0.9547581903	0.4824430167
555	0.9547581903	0.4820642467
556	0.9547581903	0.4816148274
557	0.9563182527	0.4811027975
558	0.9563182527	0.4807447704
559	0.9563182527	0.4796928368
560	0.9578783151	0.479133497
561	0.9578783151	0.4782554945
562	0.9563182527	0.4773600125
563	0.9563182527	0.4767796778
564	0.9578783151	0.476269973
565	0.9578783151	0.4753839445
566	0.9594383775	0.4748456683
567	0.9578783151	0.4742042405
568	0.9594383775	0.4738825691
569	0.9594383775	0.4733957327
570	0.9594383775	0.4728082014
571	0.9594383775	0.4720503298
572	0.9594383775	0.4716821425
573	0.9594383775	0.4711517053
574	0.9594383775	0.4706612301
575	0.9594383775	0.470464886
576	0.9594383775	0.4697446369
577	0.9594383775	0.4693264809
578	0.9594383775	0.4686984373
579	0.9594383775	0.4680585828
580	0.9594383775	0.4672174488
581	0.9594383775	0.4669391013
582	0.9609984399	0.4664349785
583	0.9609984399	0.4657773096
584	0.9609984399	0.4654223098
585	0.9594383775	0.4647208565
586	0.9594383775	0.4644743868
587	0.9594383775	0.4639291
588	0.9594383775	0.4634871653
589	0.9594383775	0.4626332496
590	0.9609984399	0.4619573677
591	0.9625585023	0.4613493669
592	0.9625585023	0.4608482095
593	0.9625585023	0.4604606902
594	0.9625585023	0.4599176167
595	0.9625585023	0.4595806176
596	0.9625585023	0.4592406194
597	0.9641185647	0.4583309029
598	0.9641185647	0.457537863
599	0.9656786271	0.4568964497
600	0.9656786271	0.4562067238
601	0.9656786271	0.4559257126
602	0.9656786271	0.4554586955
603	0.9656786271	0.454704585
604	0.9641185647	0.4539884084
605	0.9656786271	0.4538114409
606	0.9656786271	0.4531092499
607	0.9656786271	0.4525852434
608	0.9656786271	0.4522122031
609	0.9656786271	0.4516857834
610	0.9656786271	0.451365755
611	0.968798752	0.4505150347
612	0.9672386895	0.4502523951
613	0.9672386895	0.449922695
614	0.9672386895	0.44959372
615	0.9672386895	0.449140933
616	0.9672386895	0.4484407529
617	0.9672386895	0.4479092296
618	0.9672386895	0.4474877817
619	0.9672386895	0.4472155528
620	0.9672386895	0.4466256324
621	0.9672386895	0.4463758392
622	0.9672386895	0.4457024608
623	0.968798752	0.4453124541
624	0.968798752	0.4447940548
625	0.9703588144	0.4443737696
626	0.968798752	0.4437925822
627	0.968798752	0.4433987993
628	0.968798752	0.4430112359
629	0.968798752	0.4426432041
630	0.968798752	0.4420361658
631	0.968798752	0.4413750085
632	0.968798752	0.4409849909
633	0.968798752	0.4403033373
634	0.968798752	0.439665392
635	0.968798752	0.4392189199
636	0.9703588144	0.4386536796
637	0.9703588144	0.4383412619
638	0.9703588144	0.437880001
639	0.9703588144	0.437205293
640	0.9703588144	0.4368201969
641	0.9719188768	0.4362383537
642	0.9703588144	0.4357622861
643	0.9719188768	0.435164426
644	0.9734789392	0.4344791191
645	0.9750390016	0.4340201547
646	0.9750390016	0.4335041467
647	0.9750390016	0.4331028425
648	0.976599064	0.4323240947
649	0.9781591264	0.4319655547
650	0.976599064	0.4316023247
651	0.976599064	0.4309178433
652	0.976599064	0.4303934514
653	0.976599064	0.4299755553
654	0.976599064	0.4293765664
655	0.9781591264	0.4286977217
656	0.9781591264	0.4279513452
657	0.9781591264	0.4275345899
658	0.9781591264	0.4270421269
659	0.9781591264	0.4267730666
660	0.9781591264	0.426276953
661	0.9797191888	0.4255768465
662	0.9797191888	0.4253076024
663	0.9797191888	0.4247495219
664	0.9797191888	0.4240282255
665	0.9797191888	0.423381077
666	0.9812792512	0.4228152762
667	0.9812792512	0.4222667816
668	0.9797191888	0.4215984764
669	0.9797191888	0.421032157
670	0.9797191888	0.4206435507
671	0.9812792512	0.4202787238
672	0.9812792512	0.4198390366
673	0.9812792512	0.4191634454
674	0.9828393136	0.4189549217
675	0.9812792512	0.418308688
676	0.9828393136	0.4179287016
677	0.9828393136	0.417428785
678	0.9828393136	0.4167718663
679	0.9828393136	0.4162813811
680	0.9828393136	0.4159205268
681	0.9828393136	0.4156505455
682	0.9828393136	0.4151981386
683	0.9828393136	0.4145045593
684	0.9828393136	0.414067365
685	0.9828393136	0.4138124984
686	0.984399376	0.4132814513
687	0.984399376	0.4130959379
688	0.984399376	0.4127520678
689	0.984399376	0.4124260368
690	0.984399376	0.4119731609
691	0.984399376	0.4114366509
692	0.984399376	0.410739157
693	0.984399376	0.410122138
694	0.984399376	0.4094774145
695	0.984399376	0.4090399517
696	0.984399376	0.4085325684
697	0.984399376	0.4080931979
698	0.984399376	0.4074515466
699	0.984399376	0.4070471713
700	0.984399376	0.4066919043
701	0.984399376	0.4064908309
702	0.984399376	0.406052343
703	0.984399376	0.4056881239
704	0.984399376	0.4053900763
705	0.984399376	0.4048357915
706	0.984399376	0.4043826795
707	0.984399376	0.4040713942
708	0.984399376	0.4036455678
709	0.984399376	0.403046864
710	0.984399376	0.4025556993
711	0.984399376	0.4021097643
712	0.984399376	0.4016661311
713	0.984399376	0.4014438513
714	0.984399376	0.4009452057
715	0.9859594384	0.4005183868
716	0.984399376	0.4002102857
717	0.984399376	0.4000224988
718	0.984399376	0.3996401836
719	0.984399376	0.3990031339
720	0.9859594384	0.3982862204
721	0.984399376	0.3979396044
722	0.9859594384	0.3973493068
723	0.9859594384	0.3970985212
724	0.9859594384	0.3968172442
725	0.9859594384	0.3964377792
726	0.9859594384	0.3960237272
727	0.9859594384	0.3954844471
728	0.9859594384	0.3949072069
729	0.9859594384	0.394535029
730	0.9859594384	0.3940498071
731	0.9859594384	0.3935772421
732	0.9859594384	0.3930565844
733	0.9859594384	0.3926698193
734	0.9859594384	0.3919947191
735	0.9875195008	0.3915341737
736	0.9875195008	0.3909350159
737	0.9875195008	0.3905912201
738	0.9875195008	0.3899669609
739	0.9875195008	0.3894246547
740	0.9875195008	0.3890729039
741	0.9875195008	0.3888198667
742	0.9875195008	0.3883483655
743	0.9875195008	0.3879100093
744	0.9875195008	0.3874399457
745	0.9875195008	0.3869650544
746	0.9875195008	0.3863761287
747	0.9875195008	0.3859715161
748	0.9875195008	0.3856672253
749	0.9875195008	0.3852227884
750	0.9875195008	0.3849247742
751	0.9875195008	0.3845188708
752	0.9875195008	0.3841123847
753	0.9875195008	0.38382812
754	0.9875195008	0.383247031
755	0.9875195008	0.3827930825
756	0.9875195008	0.3823269556
757	0.9875195008	0.3819722215
758	0.9875195008	0.3812556515
759	0.9875195008	0.3809357073
760	0.9890795632	0.3805131556
761	0.9890795632	0.3800141122
762	0.9890795632	0.3795629943
763	0.9890795632	0.3791014416
764	0.9890795632	0.3787676003
765	0.9890795632	0.3782462001
766	0.9890795632	0.3779916355
767	0.9890795632	0.3775645249
768	0.9890795632	0.376858073
769	0.9890795632	0.3763434688
770	0.9890795632	0.3757675547
771	0.9890795632	0.3754065903
772	0.9890795632	0.375086225
773	0.9890795632	0.3747186653
774	0.9890795632	0.3743647533
775	0.9890795632	0.3739304017
776	0.9890795632	0.3734957203
777	0.9890795632	0.3730870517
778	0.9890795632	0.3725817506
779	0.9890795632	0.3719896457
780	0.9890795632	0.371496353
781	0.9890795632	0.3708131751
782	0.9890795632	0.3704518492
783	0.9890795632	0.3700612796
784	0.9875195008	0.3695407683
785	0.9875195008	0.3689906051
786	0.9875195008	0.3682756896
787	0.9890795632	0.3678435514
788	0.9890795632	0.3675173444
789	0.9906396256	0.3669571741
790	0.9906396256	0.3664563815
791	0.9906396256	0.3662547923
792	0.9906396256	0.3659951077
793	0.9906396256	0.3655974484
794	0.9906396256	0.3652599497
795	0.9906396256	0.3647541067
796	0.9906396256	0.364365078
797	0.9906396256	0.3641208079
798	0.9906396256	0.3636847138
799	0.9906396256	0.3634560823
800	0.9906396256	0.3629481298
801	0.9906396256	0.3624203746
802	0.9906396256	0.3619116362
803	0.9906396256	0.361547884
804	0.9906396256	0.361078049
805	0.9906396256	0.3605993292
806	0.9906396256	0.3601474533
807	0.992199688	0.359683626
808	0.9937597504	0.3593009699
809	0.992199688	0.3588250222
810	0.992199688	0.3584363074
811	0.992199688	0.3579852652
812	0.9937597504	0.3576057707
813	0.9937597504	0.3569086252
814	0.9937597504	0.356316554
815	0.9937597504	0.35598722
816	0.9937597504	0.3553509747
817	0.9937597504	0.3549064074
818	0.9937597504	0.3543642733
819	0.9937597504	0.3540310921
820	0.9937597504	0.3535652988
821	0.9937597504	0.353170347
822	0.9937597504	0.3527122214
823	0.9937597504	0.3525083992
824	0.9937597504	0.3520057016
825	0.9937597504	0.3515702639
826	0.9937597504	0.3511823384
827	0.9937597504	0.3508256546
828	0.9937597504	0.3503754833
829	0.9937597504	0.3500195916
830	0.9937597504	0.3497051676
831	0.9937597504	0.3493411946
832	0.9937597504	0.3489572739
833	0.9937597504	0.3487805956
834	0.9937597504	0.3483526373
835	0.9937597504	0.3479725451
836	0.9937597504	0.3477097303
837	0.9937597504	0.347327076
838	0.9937597504	0.3470463478
839	0.9937597504	0.3468173886
840	0.9937597504	0.3463585565
841	0.9937597504	0.3459669371
842	0.9937597504	0.3454985437
843	0.9937597504	0.344901148
844	0.9937597504	0.3445990861
845	0.9937597504	0.3441450148
846	0.9937597504	0.3438178403
847	0.9937597504	0.3435026393
848	0.9937597504	0.3429653922
849	0.9937597504	0.3426755223
850	0.9937597504	0.3424421981
851	0.9937597504	0.3420445624
852	0.9937597504	0.3417320623
853	0.9937597504	0.3411167339
854	0.9937597504	0.340832875
855	0.9937597504	0.3404324968
856	0.9937597504	0.3401409158
857	0.9937597504	0.3398037573
858	0.9937597504	0.3393470455
859	0.9937597504	0.3388860136
860	0.9937597504	0.3385718922
861	0.9937597504	0.3380505228
862	0.9937597504	0.3376414747
863	0.9937597504	0.3372199554
864	0.9937597504	0.3368967957
865	0.9937597504	0.3364968433
866	0.9937597504	0.3362909369
867	0.9937597504	0.3360098586
868	0.9937597504	0.3356324745
869	0.9953198128	0.3350771059
870	0.9953198128	0.3347062398
871	0.9953198128	0.334410674
872	0.9953198128	0.3338797114
873	0.9953198128	0.3336768368
874	0.9953198128	0.3332944072
875	0.9953198128	0.3329812401
876	0.9953198128	0.3326683725
877	0.9953198128	0.3324274648
878	0.9953198128	0.3320486951
879	0.9953198128	0.3316510477
880	0.9953198128	0.3314370684
881	0.9953198128	0.3311945699
882	0.9953198128	0.3307955677
883	0.9953198128	0.3303769624
884	0.9953198128	0.3300705996
