iter	Passed	Remaining
0	13	14478
1	30	15980
2	46	16224
3	63	16567
4	78	16202
5	96	16672
6	111	16489
7	127	16467
8	143	16395
9	160	16528
10	176	16476
11	192	16509
12	208	16437
13	227	16646
14	243	16623
15	259	16601
16	274	16503
17	297	16888
18	319	17185
19	337	17214
20	357	17364
21	377	17467
22	396	17541
23	414	17540
24	432	17557
25	447	17450
26	461	17300
27	478	17300
28	496	17293
29	512	17261
30	531	17291
31	547	17240
32	564	17214
33	579	17159
34	596	17132
35	610	17031
36	621	16849
37	637	16801
38	653	16779
39	671	16780
40	691	16837
41	706	16793
42	722	16750
43	738	16714
44	759	16797
45	774	16740
46	793	16755
47	811	16768
48	831	16816
49	848	16808
50	865	16784
51	886	16836
52	902	16798
53	918	16776
54	933	16713
55	950	16699
56	965	16649
57	981	16617
58	996	16568
59	1018	16639
60	1034	16605
61	1051	16580
62	1067	16557
63	1098	16752
64	1120	16801
65	1135	16756
66	1153	16757
67	1169	16714
68	1187	16704
69	1201	16649
70	1221	16676
71	1238	16651
72	1256	16649
73	1274	16641
74	1290	16608
75	1307	16581
76	1323	16555
77	1340	16530
78	1355	16494
79	1370	16447
80	1385	16407
81	1401	16376
82	1420	16378
83	1436	16353
84	1454	16340
85	1472	16329
86	1488	16301
87	1503	16265
88	1519	16235
89	1536	16219
90	1553	16204
91	1570	16181
92	1587	16162
93	1603	16137
94	1619	16109
95	1636	16095
96	1666	16196
97	1684	16192
98	1700	16159
99	1716	16131
100	1732	16104
101	1752	16115
102	1769	16093
103	1784	16057
104	1798	16014
105	1816	16007
106	1833	15983
107	1851	15976
108	1867	15952
109	1884	15936
110	1900	15905
111	1915	15871
112	1930	15834
113	1953	15866
114	1971	15854
115	1986	15820
116	2003	15805
117	2020	15783
118	2036	15763
119	2052	15737
120	2070	15725
121	2085	15690
122	2100	15659
123	2114	15621
124	2130	15596
125	2146	15572
126	2177	15655
127	2194	15633
128	2212	15623
129	2227	15592
130	2242	15560
131	2257	15528
132	2275	15515
133	2289	15482
134	2304	15450
135	2319	15417
136	2337	15408
137	2355	15399
138	2371	15373
139	2386	15342
140	2405	15338
141	2421	15314
142	2437	15287
143	2451	15255
144	2469	15241
145	2484	15213
146	2501	15197
147	2516	15167
148	2532	15144
149	2547	15113
150	2562	15085
151	2581	15084
152	2598	15067
153	2614	15044
154	2630	15016
155	2645	14988
156	2664	14984
157	2680	14964
158	2696	14942
159	2711	14914
160	2728	14896
161	2744	14876
162	2760	14852
163	2775	14823
164	2791	14805
165	2807	14782
166	2824	14765
167	2839	14736
168	2854	14712
169	2871	14695
170	2887	14671
171	2902	14645
172	2916	14618
173	2933	14600
174	2948	14572
175	2964	14553
176	2979	14529
177	2997	14517
178	3013	14497
179	3029	14473
180	3044	14448
181	3062	14435
182	3078	14418
183	3094	14396
184	3108	14368
185	3125	14352
186	3141	14332
187	3157	14309
188	3171	14281
189	3189	14269
190	3205	14247
191	3221	14226
192	3235	14200
193	3257	14205
194	3272	14178
195	3289	14164
196	3303	14138
197	3326	14144
198	3348	14153
199	3363	14127
200	3380	14110
201	3403	14121
202	3419	14100
203	3434	14073
204	3451	14058
205	3469	14047
206	3485	14026
207	3499	13999
208	3516	13981
209	3532	13961
210	3546	13935
211	3561	13911
212	3576	13887
213	3595	13879
214	3612	13861
215	3627	13836
216	3642	13815
217	3660	13803
218	3677	13786
219	3692	13762
220	3706	13737
221	3723	13718
222	3738	13698
223	3757	13686
224	3773	13668
225	3789	13649
226	3803	13623
227	3819	13603
228	3833	13577
229	3849	13558
230	3865	13536
231	3881	13518
232	3896	13494
233	3912	13476
234	3928	13457
235	3943	13434
236	3957	13409
237	3972	13387
238	3989	13372
239	4005	13351
240	4020	13329
241	4037	13314
242	4053	13295
243	4070	13280
244	4089	13271
245	4106	13253
246	4122	13233
247	4140	13222
248	4155	13199
249	4169	13175
250	4187	13163
251	4202	13141
252	4218	13120
253	4234	13102
254	4251	13086
255	4268	13073
256	4283	13050
257	4299	13031
258	4315	13013
259	4331	12993
260	4347	12974
261	4362	12954
262	4380	12940
263	4396	12923
264	4411	12902
265	4426	12880
266	4443	12865
267	4462	12853
268	4478	12836
269	4496	12822
270	4516	12815
271	4532	12796
272	4547	12776
273	4563	12756
274	4579	12739
275	4594	12719
276	4610	12699
277	4625	12679
278	4641	12660
279	4657	12641
280	4673	12624
281	4688	12602
282	4703	12582
283	4721	12568
284	4736	12548
285	4751	12527
286	4768	12511
287	4786	12497
288	4810	12500
289	4831	12495
290	4850	12485
291	4869	12472
292	4884	12452
293	4900	12434
294	4918	12420
295	4934	12402
296	4948	12379
297	4964	12361
298	4983	12349
299	4999	12331
300	5013	12308
301	5029	12290
302	5045	12273
303	5061	12255
304	5076	12232
305	5094	12220
306	5111	12203
307	5127	12186
308	5142	12165
309	5157	12145
310	5176	12134
311	5193	12117
312	5208	12097
313	5223	12076
314	5238	12057
315	5254	12038
316	5270	12020
317	5284	11998
318	5299	11978
319	5315	11960
320	5331	11942
321	5346	11921
322	5363	11905
323	5379	11887
324	5395	11869
325	5409	11847
326	5424	11827
327	5440	11808
328	5465	11811
329	5490	11813
330	5509	11800
331	5526	11785
332	5542	11766
333	5577	11788
334	5593	11771
335	5610	11754
336	5626	11736
337	5642	11718
338	5658	11699
339	5672	11678
340	5688	11661
341	5707	11648
342	5724	11633
343	5739	11613
344	5755	11595
345	5772	11578
346	5788	11559
347	5801	11537
348	5816	11516
349	5832	11499
350	5848	11480
351	5863	11459
352	5878	11440
353	5894	11423
354	5910	11404
355	5924	11383
356	5941	11366
357	5958	11351
358	5978	11340
359	5993	11321
360	6008	11301
361	6024	11283
362	6040	11266
363	6058	11251
364	6075	11236
365	6090	11215
366	6106	11198
367	6121	11178
368	6137	11160
369	6153	11143
370	6170	11126
371	6187	11110
372	6204	11094
373	6220	11077
374	6236	11058
375	6252	11040
376	6267	11022
377	6283	11003
378	6298	10985
379	6313	10966
380	6328	10946
381	6344	10927
382	6359	10909
383	6377	10894
384	6393	10877
385	6412	10865
386	6432	10853
387	6449	10837
388	6464	10818
389	6480	10800
390	6496	10782
391	6511	10764
392	6527	10746
393	6544	10729
394	6559	10711
395	6575	10692
396	6589	10672
397	6604	10653
398	6620	10635
399	6636	10617
400	6652	10601
401	6668	10582
402	6683	10563
403	6700	10548
404	6717	10531
405	6731	10511
406	6745	10491
407	6761	10474
408	6778	10457
409	6793	10438
410	6808	10420
411	6824	10401
412	6842	10387
413	6856	10367
414	6873	10350
415	6888	10332
416	6906	10317
417	6921	10298
418	6938	10283
419	6953	10264
420	6972	10252
421	6987	10232
422	7002	10214
423	7016	10194
424	7034	10179
425	7052	10164
426	7068	10147
427	7083	10128
428	7100	10112
429	7114	10092
430	7129	10073
431	7144	10054
432	7159	10036
433	7175	10019
434	7190	10000
435	7205	9981
436	7221	9964
437	7237	9948
438	7254	9931
439	7269	9913
440	7287	9898
441	7303	9881
442	7318	9863
443	7337	9849
444	7353	9831
445	7370	9815
446	7385	9797
447	7403	9782
448	7418	9764
449	7434	9747
450	7448	9727
451	7464	9710
452	7479	9692
453	7496	9676
454	7511	9657
455	7529	9642
456	7543	9623
457	7563	9610
458	7578	9592
459	7594	9576
460	7609	9557
461	7626	9541
462	7642	9524
463	7658	9506
464	7672	9487
465	7691	9474
466	7708	9457
467	7727	9444
468	7742	9426
469	7759	9410
470	7775	9393
471	7804	9391
472	7824	9379
473	7842	9364
474	7860	9349
475	7875	9330
476	7891	9314
477	7906	9296
478	7923	9279
479	7939	9262
480	7955	9246
481	7969	9226
482	7984	9207
483	7999	9189
484	8014	9171
485	8031	9155
486	8046	9137
487	8061	9118
488	8077	9101
489	8094	9085
490	8113	9072
491	8130	9055
492	8145	9037
493	8161	9021
494	8177	9003
495	8191	8984
496	8208	8967
497	8226	8953
498	8240	8934
499	8255	8916
500	8269	8896
501	8288	8882
502	8302	8863
503	8316	8845
504	8330	8825
505	8347	8809
506	8364	8793
507	8379	8775
508	8394	8757
509	8412	8742
510	8431	8728
511	8448	8712
512	8462	8693
513	8477	8675
514	8495	8660
515	8510	8642
516	8526	8625
517	8543	8609
518	8560	8593
519	8575	8575
520	8590	8557
521	8606	8540
522	8622	8523
523	8637	8505
524	8652	8487
525	8667	8469
526	8685	8454
527	8700	8436
528	8716	8419
529	8729	8400
530	8747	8384
531	8761	8366
532	8778	8350
533	8793	8332
534	8811	8317
535	8826	8299
536	8841	8281
537	8856	8263
538	8872	8246
539	8888	8230
540	8902	8211
541	8919	8195
542	8935	8178
543	8953	8163
544	8967	8144
545	8984	8129
546	9001	8112
547	9019	8097
548	9034	8080
549	9050	8062
550	9064	8044
551	9080	8027
552	9094	8008
553	9112	7993
554	9127	7976
555	9145	7960
556	9160	7943
557	9175	7926
558	9190	7907
559	9208	7892
560	9223	7875
561	9239	7858
562	9254	7840
563	9271	7824
564	9286	7806
565	9301	7789
566	9315	7771
567	9331	7754
568	9350	7739
569	9365	7722
570	9380	7704
571	9395	7686
572	9412	7671
573	9427	7653
574	9442	7636
575	9457	7618
576	9474	7602
577	9488	7584
578	9506	7569
579	9522	7552
580	9539	7536
581	9555	7519
582	9573	7504
583	9587	7486
584	9606	7471
585	9622	7454
586	9648	7445
587	9665	7429
588	9680	7412
589	9694	7393
590	9710	7377
591	9724	7359
592	9743	7344
593	9759	7327
594	9774	7310
595	9791	7294
596	9811	7280
597	9833	7268
598	9848	7250
599	9866	7235
600	9882	7218
601	9897	7201
602	9912	7183
603	9930	7168
604	9949	7153
605	9967	7138
606	9983	7121
607	10000	7105
608	10021	7092
609	10042	7078
610	10059	7063
611	10075	7046
612	10090	7029
613	10106	7012
614	10122	6994
615	10140	6979
616	10156	6962
617	10172	6946
618	10188	6929
619	10205	6913
620	10222	6897
621	10238	6880
622	10254	6863
623	10272	6848
624	10288	6831
625	10302	6813
626	10318	6796
627	10336	6781
628	10353	6765
629	10371	6749
630	10386	6732
631	10404	6716
632	10419	6699
633	10434	6682
634	10448	6664
635	10466	6648
636	10481	6631
637	10499	6615
638	10515	6598
639	10535	6584
640	10552	6568
641	10568	6551
642	10584	6534
643	10602	6519
644	10619	6503
645	10635	6486
646	10652	6470
647	10668	6453
648	10683	6436
649	10698	6419
650	10714	6402
651	10732	6387
