iter	F1	Logloss
655	1	0.0004965976981
656	1	0.0004965688473
657	1	0.0004965674283
658	1	0.0004965616194
659	1	0.0004965614424
660	1	0.0004965612655
661	1	0.0004965611511
662	1	0.0004965575882
663	1	0.0004965567504
664	1	0.0004964970011
665	1	0.0004964968241
666	1	0.0004964966471
667	1	0.0004964262643
668	1	0.0004963665616
669	1	0.0004963367135
670	1	0.0004962770466
671	1	0.0004962174037
672	1	0.0004961577847
673	1	0.0004961563655
674	1	0.0004961408515
675	1	0.0004961390811
676	1	0.0004960794858
677	1	0.0004960199144
678	1	0.0004960197375
679	1	0.0004960195606
680	1	0.0004960193838
681	1	0.0004959598361
682	1	0.0004959300655
683	1	0.0004959003009
684	1	0.0004958705422
685	1	0.0004958407895
686	1	0.0004958406125
687	1	0.0004958336842
688	1	0.0004958198422
689	1	0.0004957900987
690	1	0.0004957886821
691	1	0.0004957884987
692	1	0.0004957736294
693	1	0.0004957694779
694	1	0.0004957680611
695	1	0.0004957666449
696	1	0.0004957517774
697	1	0.0004957516004
698	1	0.0004957514235
699	1	0.0004957498749
700	1	0.0004957392318
701	1	0.0004957378143
702	1	0.0004957229492
703	1	0.0004957211763
704	1	0.000495719759
705	1	0.0004957048955
706	1	0.0004957034788
707	1	0.0004957020627
708	1	0.0004956872006
709	1	0.0004956857851
710	1	0.0004956709243
711	1	0.0004956286922
712	1	0.0004956272763
713	1	0.0004956197694
714	1	0.000495604914
715	1	0.0004955978413
716	1	0.0004955829881
717	1	0.0004955821274
718	1	0.0004955816881
719	1	0.0004955808275
720	1	0.0004955794107
721	1	0.0004955789714
722	1	0.0004955727179
723	1	0.0004955578667
724	1	0.0004955294945
725	1	0.0004955146471
726	1	0.0004955132306
727	1	0.0004954983846
728	1	0.0004954835401
729	1	0.0004954686971
730	1	0.0004954672809
731	1	0.0004954658655
732	1	0.0004954510237
733	1	0.0004954505856
734	1	0.0004954357454
735	1	0.0004953171135
736	1	0.0004951393542
737	1	0.0004951365224
738	1	0.0004951351069
739	1	0.0004951316087
740	1	0.0004951301939
741	1	0.0004951292963
742	1	0.0004950109009
743	1	0.0004950073829
744	1	0.0004950059673
745	1	0.000494858087
746	1	0.0004948566711
747	1	0.0004947827807
748	1	0.0004947089272
749	1	0.0004947087392
750	1	0.0004947050144
751	1	0.0004947035985
752	1	0.0004946998753
753	1	0.0004946260608
754	1	0.0004946246453
755	1	0.0004946098853
756	1	0.0004946084704
757	1	0.0004946023135
758	1	0.0004945875549
759	1	0.0004945727978
760	1	0.0004945580421
761	1	0.0004945432879
762	1	0.0004945285352
763	1	0.0004945187113
764	1	0.0004945149942
765	1	0.0004945002442
766	1	0.0004944971643
767	1	0.0004944824158
768	1	0.0004944775104
769	1	0.0004944766578
770	1	0.0004944751178
771	1	0.0004944737026
772	1	0.000494458956
773	1	0.0004944442109
774	1	0.0004944424724
775	1	0.0004944410577
776	1	0.0004944263141
777	1	0.0004944249001
778	1	0.0004944234867
779	1	0.0004944220741
780	1	0.0004944073316
781	1	0.0004943925907
782	1	0.0004943821089
783	1	0.0004943142721
784	1	0.0004943111979
785	1	0.000494308369
786	1	0.0004942669026
787	1	0.0004942521727
788	1	0.0004942507036
789	1	0.0004942478766
790	1	0.0004942331478
791	1	0.0004942184205
792	1	0.0004942036947
793	1	0.0004941889704
794	1	0.0004941875568
795	1	0.0004941728339
796	1	0.0004941581123
797	1	0.0004941579096
798	1	0.0004941570641
799	1	0.0004941478755
800	1	0.0004941464649
801	1	0.0004941317448
802	1	0.0004941145279
803	1	0.0004941143517
804	1	0.0004940996344
805	1	0.0004940994515
806	1	0.0004940902597
807	1	0.0004940755445
808	1	0.0004940532352
809	1	0.0004940385233
810	1	0.0004940380894
811	1	0.0004940379133
812	1	0.0004940232029
813	1	0.000494008494
814	1	0.0004940017544
815	1	0.0004939949007
816	1	0.0004939801943
817	1	0.0004939800182
818	1	0.0004939798421
819	1	0.0004939794085
820	1	0.0004939647036
821	1	0.000493957822
822	1	0.0004939564116
823	1	0.0004939461446
824	1	0.000493932696
825	1	0.0004939240595
826	1	0.0004939154014
827	1	0.0004939080952
828	1	0.0004939062697
829	1	0.0004938975048
830	1	0.0004938828056
831	1	0.0004938681078
832	1	0.0004938679319
833	1	0.0004938609248
834	1	0.0004938522979
835	1	0.0004938508891
836	1	0.0004938474814
837	1	0.0004938327867
838	1	0.0004938180935
839	1	0.0004938121065
840	1	0.0004938054009
841	1	0.0004938017618
842	1	0.0004938015861
843	1	0.0004937979483
844	1	0.0004937832572
845	1	0.0004937748434
846	1	0.0004937744117
847	1	0.0004937725936
848	1	0.0004937707758
849	1	0.0004937621535
850	1	0.0004937587543
851	1	0.0004937583235
852	1	0.0004937499222
853	1	0.000493735233
854	1	0.0004937205451
855	1	0.0004937058588
856	1	0.0004933542951
857	1	0.0004932957134
858	1	0.0004932920523
859	1	0.0004932334954
860	1	0.0004931749616
861	1	0.0004931665621
862	1	0.0004931614849
863	1	0.0004931610547
864	1	0.000493145421
865	1	0.0004931449694
866	1	0.0004931413115
867	1	0.0004931376538
868	1	0.0004931307164
869	1	0.0004931278521
870	1	0.0004931222671
871	1	0.0004931186095
872	1	0.0004931041768
873	1	0.0004931005195
874	1	0.0004930968623
875	1	0.0004930932052
876	1	0.0004930923627
877	1	0.0004930865754
878	1	0.0004930797366
879	1	0.0004930739552
880	1	0.0004930666413
881	1	0.0004930234744
882	1	0.0004930198184
883	1	0.0004930161625
884	1	0.0004930081648
885	1	0.0004929789211
886	1	0.0004929387841
887	1	0.00049293513
888	1	0.00049292955
889	1	0.0004929173277
890	1	0.0004929169284
891	1	0.0004929061814
892	1	0.0004929025273
893	1	0.0004928810525
894	1	0.0004928782769
895	1	0.0004928746232
896	1	0.0004928678457
897	1	0.0004928594914
898	1	0.0004928567158
899	1	0.0004928538764
900	1	0.0004928511061
901	1	0.0004928483385
902	1	0.0004928414768
903	1	0.000492841304
904	1	0.0004928411312
905	1	0.0004928374779
906	1	0.0004928303422
907	1	0.0004927842944
908	1	0.0004927806423
909	1	0.0004927749751
910	1	0.0004927721478
911	1	0.0004927688228
912	1	0.0004927659984
913	1	0.0004926492073
914	1	0.0004925325085
915	1	0.0004925291892
916	1	0.0004925290168
917	1	0.0004925261924
918	1	0.0004925258339
919	1	0.0004925224269
920	1	0.0004925222546
921	1	0.0004925220823
922	1	0.0004924346114
923	1	0.0004924313297
924	1	0.0004924277815
925	1	0.0004923112514
926	1	0.000492307973
927	1	0.0004922206279
928	1	0.0004921333345
929	1	0.0004920460929
930	1	0.0004920432173
931	1	0.0004919850823
932	1	0.0004919849097
933	1	0.0004919845136
934	1	0.0004919264016
935	1	0.0004918683126
936	1	0.0004918102465
937	1	0.0004917812165
938	1	0.0004917784535
939	1	0.000491720421
940	1	0.000491717257
941	1	0.0004916592487
942	1	0.0004916012632
943	1	0.0004915433006
944	1	0.0004915362277
945	1	0.0004915316819
946	1	0.0004915285184
947	1	0.0004912392939
948	1	0.0004912356785
949	1	0.0004912300261
950	1	0.0004912264107
951	1	0.0004912227953
952	1	0.0004912226232
953	1	0.0004912190079
954	1	0.0004912135016
955	1	0.0004912077776
956	1	0.0004911299722
957	1	0.0004911282883
958	1	0.0004911246745
959	1	0.0004911245649
960	1	0.0004911244553
961	1	0.0004911242835
962	1	0.0004911187903
963	1	0.0004911171045
964	1	0.0004911139567
965	1	0.000491110343
966	1	0.0004911048558
967	1	0.0004910993791
968	1	0.0004910992081
969	1	0.0004910599603
970	1	0.0004909444208
971	1	0.0004909408106
972	1	0.0004909353371
973	1	0.0004909317269
974	1	0.0004909281168
975	1	0.0004909211272
976	1	0.0004909179847
977	1	0.0004909143749
978	1	0.0004909107652
979	1	0.0004909093647
980	1	0.000490906224
981	1	0.0004909007587
982	1	0.0004908973975
983	1	0.0004908937879
984	1	0.0004908936173
985	1	0.0004908934467
986	1	0.0004908898372
987	1	0.0004908828551
988	1	0.0004908792459
989	1	0.0004908790753
990	1	0.0004908720983
991	1	0.0004908717572
992	1	0.0004908715867
993	1	0.0004908679777
994	1	0.0004908643687
995	1	0.0004908569621
996	1	0.0004908567917
997	1	0.0004908566212
998	1	0.0004908496549
999	1	0.0004908479747
1000	1	0.0004908443662
1001	1	0.0004908441957
1002	1	0.0004908316955
1003	1	0.000490831653
1004	1	0.0004908233066
1005	1	0.0004908227252
1006	1	0.000490817168
1007	1	0.0004908135592
1008	1	0.0004908120945
1009	1	0.0004908084858
1010	1	0.0004908048772
1011	1	0.0004908012687
1012	1	0.0004907755102
1013	1	0.0004907750895
1014	1	0.0004907750472
1015	1	0.0004907685621
1016	1	0.0004907649544
1017	1	0.0004907613467
1018	1	0.0004907577391
1019	1	0.0004907541317
1020	1	0.000490753739
1021	1	0.0004907501316
1022	1	0.0004907487775
1023	1	0.0004907483848
1024	1	0.0004907447774
1025	1	0.0004907411702
1026	1	0.0004907407775
1027	1	0.0004907371704
1028	1	0.0004907335634
1029	1	0.0004907299564
1030	1	0.0004907218512
1031	1	0.0004907182442
1032	1	0.0004907146373
1033	1	0.0004907079585
1034	1	0.0004907043518
1035	1	0.0004907039315
1036	1	0.0004906924599
1037	1	0.0004906870773
1038	1	0.0004906834705
1039	1	0.0004906800995
