iter	Passed	Remaining
405	6706	10473
406	6724	10457
407	6741	10442
408	6757	10424
409	6772	10405
410	6789	10391
411	6805	10374
412	6822	10358
413	6837	10338
414	6853	10322
415	6871	10307
416	6887	10290
417	6904	10274
418	6921	10257
419	6937	10241
420	6954	10225
421	6970	10207
422	6987	10191
423	7003	10174
424	7021	10160
425	7035	10140
426	7054	10127
427	7069	10108
428	7110	10126
429	7127	10110
430	7143	10093
431	7158	10074
432	7173	10055
433	7191	10041
434	7206	10023
435	7223	10006
436	7240	9990
437	7257	9974
438	7273	9957
439	7290	9942
440	7305	9923
441	7324	9909
442	7341	9893
443	7357	9876
444	7374	9860
445	7392	9845
446	7409	9829
447	7423	9809
448	7438	9791
449	7455	9774
450	7471	9757
451	7487	9740
452	7504	9724
453	7522	9710
454	7541	9696
455	7558	9679
456	7574	9663
457	7592	9648
458	7610	9632
459	7626	9615
460	7643	9599
461	7659	9583
462	7675	9565
463	7690	9546
464	7706	9529
465	7723	9513
466	7739	9495
467	7754	9477
468	7769	9459
469	7784	9441
470	7800	9423
471	7816	9406
472	7832	9388
473	7848	9371
474	7864	9354
475	7879	9336
476	7895	9318
477	7913	9303
478	7930	9287
479	7945	9269
480	7960	9251
481	7977	9235
482	7992	9217
483	8012	9204
484	8028	9186
485	8043	9168
486	8059	9151
487	8074	9133
488	8090	9116
489	8110	9103
490	8127	9087
491	8151	9079
492	8177	9073
493	8201	9065
494	8223	9053
495	8241	9038
496	8257	9021
497	8273	9003
498	8287	8984
499	8303	8967
500	8318	8949
501	8334	8931
502	8348	8912
503	8364	8895
504	8380	8878
505	8395	8860
506	8411	8842
507	8426	8824
508	8443	8808
509	8461	8793
510	8475	8774
511	8491	8756
512	8508	8741
513	8526	8725
514	8540	8706
515	8557	8690
516	8573	8672
517	8588	8655
518	8603	8636
519	8627	8627
520	8643	8610
521	8660	8594
522	8681	8582
523	8701	8568
524	8719	8553
525	8737	8537
526	8752	8519
527	8772	8506
528	8791	8492
529	8807	8474
530	8823	8457
531	8839	8440
532	8857	8425
533	8872	8407
534	8889	8390
535	8906	8374
536	8924	8359
537	8938	8340
538	8954	8323
539	8971	8306
540	8988	8290
541	9004	8273
542	9020	8256
543	9035	8238
544	9050	8220
545	9066	8202
546	9081	8184
547	9096	8167
548	9112	8150
549	9128	8132
550	9144	8115
551	9162	8099
552	9179	8084
553	9200	8070
554	9217	8054
555	9235	8039
556	9253	8023
557	9268	8005
558	9285	7990
559	9303	7974
560	9322	7960
561	9340	7944
562	9358	7929
563	9377	7913
564	9392	7896
565	9407	7878
566	9423	7861
567	9439	7844
568	9458	7829
569	9475	7812
570	9491	7796
571	9509	7780
572	9525	7763
573	9543	7748
574	9562	7733
575	9582	7719
576	9598	7702
577	9615	7686
578	9632	7669
579	9648	7651
580	9662	7633
581	9677	7615
582	9692	7597
583	9709	7581
584	9724	7563
585	9741	7547
586	9757	7529
587	9776	7515
588	9791	7497
589	9806	7479
590	9821	7461
591	9840	7447
592	9855	7429
593	9870	7411
594	9884	7392
595	9905	7379
596	9920	7361
597	9936	7344
598	9952	7327
599	9970	7311
600	9985	7293
601	10003	7277
602	10020	7261
603	10038	7246
604	10053	7228
605	10069	7211
606	10083	7193
607	10100	7176
608	10115	7158
609	10130	7141
610	10145	7123
611	10162	7107
612	10178	7089
613	10193	7072
614	10209	7055
615	10224	7037
616	10242	7022
617	10261	7007
618	10280	6991
619	10299	6976
620	10317	6961
621	10333	6944
622	10349	6927
623	10368	6912
624	10383	6894
625	10400	6878
626	10415	6860
627	10435	6846
628	10449	6828
629	10465	6810
630	10479	6792
631	10498	6777
632	10513	6759
633	10527	6741
634	10542	6723
635	10558	6707
636	10574	6690
637	10592	6674
638	10608	6657
639	10629	6643
640	10646	6627
641	10662	6610
642	10678	6592
643	10695	6576
644	10711	6559
645	10727	6542
646	10742	6525
647	10758	6508
648	10776	6492
649	10794	6476
650	10810	6459
651	10827	6443
652	10843	6426
653	10858	6408
654	10899	6406
655	10919	6392
656	10936	6375
657	10952	6358
658	10969	6342
659	10984	6324
660	11002	6308
661	11019	6292
662	11036	6275
663	11056	6260
664	11070	6242
665	11089	6227
666	11105	6210
667	11125	6195
668	11142	6179
669	11160	6163
670	11175	6145
671	11193	6129
672	11207	6111
673	11223	6094
674	11237	6076
675	11252	6059
676	11268	6041
677	11284	6025
678	11304	6010
679	11322	5994
680	11336	5976
681	11354	5960
682	11369	5942
683	11386	5926
684	11401	5908
685	11422	5894
686	11438	5877
687	11455	5860
688	11470	5843
689	11488	5827
690	11504	5810
691	11519	5793
692	11548	5782
693	11568	5767
694	11583	5750
695	11599	5732
696	11617	5716
697	11632	5699
698	11647	5682
699	11662	5664
700	11682	5649
701	11699	5632
702	11717	5617
703	11732	5599
704	11750	5583
705	11766	5566
706	11783	5550
707	11799	5533
708	11816	5516
709	11831	5499
710	11847	5482
711	11863	5465
712	11881	5449
713	11896	5431
714	11915	5416
715	11932	5399
716	11951	5383
717	11966	5366
718	11982	5349
719	11997	5332
720	12015	5316
721	12030	5298
722	12046	5281
723	12061	5264
724	12078	5248
725	12094	5230
726	12111	5214
727	12127	5197
728	12144	5180
729	12160	5164
730	12176	5146
731	12191	5129
732	12209	5113
733	12225	5096
734	12242	5080
735	12257	5062
736	12274	5046
737	12290	5029
738	12307	5012
739	12322	4995
740	12339	4979
741	12360	4964
742	12377	4947
743	12392	4930
744	12410	4914
745	12427	4897
746	12444	4881
747	12459	4863
748	12476	4847
749	12492	4830
750	12508	4813
751	12522	4795
752	12539	4779
753	12555	4762
754	12573	4746
755	12587	4728
756	12605	4712
757	12620	4695
758	12636	4678
759	12652	4661
760	12669	4645
761	12687	4628
762	12702	4611
763	12716	4593
764	12733	4577
765	12754	4562
766	12772	4545
767	12786	4528
768	12807	4513
769	12824	4496
770	12839	4479
771	12853	4462
772	12872	4446
773	12888	4429
774	12905	4412
775	12919	4395
776	12937	4378
777	12954	4362
778	12969	4345
779	12984	4328
780	13002	4312
781	13018	4294
782	13033	4278
783	13047	4260
784	13065	4244
785	13081	4227
786	13098	4210
787	13113	4193
788	13132	4177
789	13149	4161
790	13165	4144
791	13181	4127
792	13203	4112
793	13221	4096
794	13238	4079
795	13253	4062
796	13271	4046
797	13288	4029
798	13303	4012
799	13318	3995
800	13336	3979
801	13352	3962
802	13368	3945
803	13385	3928
804	13405	3913
805	13423	3897
806	13441	3880
807	13457	3864
808	13475	3847
809	13491	3830
810	13507	3814
811	13526	3798
812	13543	3781
813	13559	3764
814	13573	3747
815	13591	3731
816	13611	3715
817	13627	3698
818	13641	3681
819	13659	3664
820	13676	3648
821	13693	3631
822	13710	3614
823	13727	3598
824	13744	3581
825	13761	3565
826	13793	3552
827	13808	3535
828	13824	3518
829	13839	3501
830	13857	3485
831	13873	3468
832	13888	3451
833	13904	3434
834	13924	3418
835	13943	3402
836	13960	3385
837	13976	3368
838	13995	3352
839	14010	3335
840	14025	3318
841	14041	3301
842	14061	3285
843	14076	3268
844	14092	3252
845	14107	3235
846	14123	3218
847	14143	3202
848	14159	3185
849	14174	3168
850	14194	3152
851	14210	3135
852	14225	3118
853	14240	3101
854	14260	3085
855	14277	3068
856	14293	3052
857	14310	3035
858	14327	3019
859	14343	3002
860	14360	2985
861	14375	2968
862	14391	2951
863	14407	2934
864	14422	2917
865	14437	2900
866	14454	2884
867	14473	2867
868	14493	2852
869	14510	2835
870	14526	2818
871	14543	2801
872	14558	2784
873	14575	2768
874	14592	2751
875	14609	2735
876	14625	2718
877	14642	2701
878	14657	2684
879	14674	2668
880	14690	2651
881	14705	2634
882	14722	2617
883	14738	2600
884	14754	2584
885	14769	2567
886	14786	2550
887	14803	2533
888	14817	2516
889	14832	2499
890	14849	2483
891	14865	2466
892	14880	2449
893	14896	2432
894	14914	2416
895	14930	2399
896	14946	2382
897	14960	2365
898	14977	2349
899	14993	2332
900	15011	2315
901	15027	2299
902	15045	2282
903	15062	2266
904	15077	2249
905	15093	2232
906	15111	2215
907	15128	2199
908	15143	2182
909	15158	2165
910	15174	2148
911	15189	2131
912	15206	2115
913	15221	2098
914	15237	2081
915	15253	2064
916	15268	2048
917	15284	2031
918	15299	2014
919	15316	1997
920	15335	1981
921	15351	1964
922	15367	1948
923	15384	1931
924	15399	1914
925	15414	1897
926	15431	1881
927	15447	1864
928	15463	1847
929	15478	1830
930	15493	1813
931	15509	1797
932	15526	1780
933	15540	1763
934	15556	1746
935	15573	1730
936	15589	1713
937	15604	1696
938	15619	1680
939	15637	1663
940	15654	1646
941	15671	1630
942	15684	1613
943	15700	1596
944	15716	1579
945	15731	1563
946	15746	1546
947	15763	1529
948	15780	1513
949	15798	1496
950	15813	1479
951	15829	1463
952	15846	1446
953	15863	1430
954	15878	1413
955	15894	1396
956	15914	1380
957	15930	1363
958	15945	1346
959	15960	1330
960	15977	1313
961	16004	1297
962	16024	1281
963	16043	1264
964	16059	1248
965	16075	1231
966	16090	1214
967	16109	1198
968	16127	1181
969	16143	1165
970	16159	1148
971	16177	1131
972	16199	1115
973	16214	1098
974	16229	1081
975	16246	1065
976	16261	1048
977	16280	1032
978	16296	1015
979	16313	998
980	16328	982
981	16343	965
982	16360	948
983	16379	932
984	16394	915
985	16411	898
986	16429	882
987	16446	865
988	16461	848
989	16478	832
990	16494	815
991	16511	798
992	16525	782
993	16541	765
994	16557	748
995	16574	732
996	16590	715
997	16607	698
998	16622	682
999	16640	665
1000	16655	648
1001	16670	632
1002	16689	615
1003	16706	599
1004	16722	582
1005	16738	565
1006	16754	549
1007	16771	532
1008	16787	515
1009	16801	499
1010	16817	482
1011	16832	465
1012	16848	449
1013	16863	432
1014	16881	415
1015	16898	399
1016	16915	382
1017	16931	365
1018	16947	349
1019	16963	332
1020	16978	315
1021	16994	299
1022	17009	282
1023	17025	266
1024	17046	249
1025	17062	232
1026	17078	216
1027	17096	199
1028	17111	182
1029	17127	166
1030	17142	149
1031	17156	132
1032	17173	116
1033	17188	99
1034	17207	83
1035	17223	66
1036	17241	49
1037	17256	33
1038	17272	16
1039	17289	0
