iter	F1	Logloss
0	0.993258427	0.3354041236
1	0.993258427	0.1947475544
2	0.993258427	0.1030596741
3	1	0.0665859982
4	1	0.0497992543
5	0.9977324263	0.03752090219
6	0.9977324263	0.0261018533
7	0.9977324263	0.02042162357
8	1	0.01707846074
9	1	0.0131491586
10	1	0.0109691095
11	1	0.009071511238
12	1	0.007713933081
13	1	0.006943572755
14	1	0.006303284939
15	1	0.005509633655
16	1	0.004974661225
17	1	0.004370704672
18	1	0.003950099237
19	1	0.003725516927
20	1	0.003469440709
21	1	0.003170312781
22	1	0.002987160098
23	1	0.002733513606
24	1	0.002653730112
25	1	0.002517816422
26	1	0.00238922751
27	1	0.002307422007
28	1	0.002114015103
29	1	0.002041672484
30	1	0.001953460532
31	1	0.001885526552
32	1	0.001818492583
33	1	0.001746696855
34	1	0.001691507453
35	1	0.001641913186
36	1	0.001562901643
37	1	0.001512047522
38	1	0.001452830888
39	1	0.001397827232
40	1	0.001337804295
41	1	0.001287865927
42	1	0.001245971978
43	1	0.00120849267
44	1	0.001152370147
45	1	0.001101555877
46	1	0.001067322695
47	1	0.001029430985
48	1	0.000989031976
49	1	0.0009527159788
50	1	0.0009183764292
51	1	0.0008865934488
52	1	0.0008570860455
53	1	0.0008296130955
54	1	0.0008039665329
55	1	0.0007799658827
56	1	0.0007574538389
57	1	0.0007362926639
58	1	0.000716361237
59	1	0.0006975526195
60	1	0.0006797720357
61	1	0.0006629351877
62	1	0.0006511173661
63	1	0.0006379081733
64	1	0.0006378835338
65	1	0.0006378715573
66	1	0.0006378469206
67	1	0.0006378222861
68	1	0.0006377976536
69	1	0.0006377730232
70	1	0.0006377483949
71	1	0.0006377237687
72	1	0.0006250848232
73	1	0.0006200944838
74	1	0.0006098470745
75	1	0.0005999573531
76	1	0.0005999465813
77	1	0.00059993581
78	1	0.0005922850424
79	1	0.0005922431516
80	1	0.0005922012672
81	1	0.0005921593893
82	1	0.0005921175179
83	1	0.000592075653
84	1	0.0005920337945
85	1	0.0005919785975
86	1	0.0005919367515
87	1	0.0005918949121
88	1	0.000591853079
89	1	0.0005918112525
90	1	0.000591774494
91	1	0.000591732678
92	1	0.0005917133359
93	1	0.0005917133359
94	1	0.0005916715285
95	1	0.0005916297275
96	1	0.0005915746632
97	1	0.0005915733467
98	1	0.0005915315583
99	1	0.0005915210281
100	1	0.0005914792475
101	1	0.0005914374733
102	1	0.0005894612082
103	1	0.0005893781044
104	1	0.0005892950263
105	1	0.0005892119738
106	1	0.0005800017221
107	1	0.0005743731781
108	1	0.0005687130956
109	1	0.0005686938834
110	1	0.0005686435433
111	1	0.0005686243352
