iter	Accuracy	MultiClass
79	0.71875	0.9014907942
80	0.7171875	0.900043792
81	0.7171875	0.8979467506
82	0.721875	0.896143315
83	0.721875	0.8948695142
84	0.7203125	0.8931817043
85	0.721875	0.8914643649
86	0.7296875	0.8901185299
87	0.7203125	0.8889471089
88	0.7265625	0.8876770751
89	0.7296875	0.8860077673
90	0.7296875	0.8839712355
91	0.73125	0.882851303
92	0.7265625	0.8812482989
93	0.7359375	0.8801089504
94	0.7328125	0.8784470566
95	0.7328125	0.8770372016
96	0.7328125	0.876214398
97	0.734375	0.8755138061
98	0.7328125	0.8739238745
99	0.7390625	0.8722554952
100	0.7359375	0.8709035128
101	0.74375	0.8700914974
102	0.740625	0.8691838599
103	0.7375	0.8679647202
104	0.7453125	0.8669421374
105	0.7421875	0.8656355777
106	0.74375	0.8646440792
107	0.74375	0.8631228146
108	0.7453125	0.8614102752
109	0.7453125	0.8595894025
110	0.7453125	0.8579797019
111	0.740625	0.8564404472
112	0.7421875	0.8557401181
113	0.74375	0.854711332
114	0.746875	0.8538477248
115	0.74375	0.8526848101
116	0.74375	0.8513317661
117	0.7484375	0.8499262017
118	0.746875	0.8489904027
119	0.746875	0.8472941026
120	0.7484375	0.8459430418
121	0.746875	0.8445928485
122	0.7453125	0.8438750569
123	0.75	0.8421927435
124	0.7515625	0.841026619
125	0.7546875	0.8399994888
126	0.7515625	0.8394175029
127	0.753125	0.8383306523
128	0.7515625	0.8378404753
129	0.7609375	0.8364258497
130	0.759375	0.8352456039
131	0.7609375	0.8339365896
132	0.7625	0.8326508293
133	0.7609375	0.8319328715
134	0.7609375	0.830437044
135	0.7609375	0.8287701191
136	0.7640625	0.8277265801
137	0.7671875	0.826365244
138	0.7671875	0.8250421425
139	0.765625	0.8238661735
140	0.7640625	0.8227631929
141	0.7609375	0.8222108395
142	0.7640625	0.8214079044
143	0.765625	0.8202189448
144	0.7703125	0.8188282445
145	0.7703125	0.8175035858
146	0.76875	0.8163182184
147	0.7671875	0.8154771419
148	0.76875	0.8147418666
149	0.76875	0.8131152349
150	0.7703125	0.8116715147
151	0.7703125	0.81093532
152	0.76875	0.8095455643
153	0.76875	0.8081228898
154	0.7734375	0.806956145
155	0.7734375	0.8058477373
156	0.778125	0.8048556768
157	0.778125	0.8037130953
158	0.775	0.8028020697
159	0.775	0.8009780226
160	0.778125	0.7990266991
161	0.775	0.796727148
162	0.7765625	0.7960697729
163	0.778125	0.7951726004
164	0.778125	0.7942841752
165	0.784375	0.7931351442
166	0.78125	0.7922355377
167	0.78125	0.7914526225
168	0.7796875	0.790565338
169	0.78125	0.7891781666
170	0.784375	0.7883636952
171	0.7828125	0.7869803597
172	0.7859375	0.7859587404
173	0.7921875	0.7850774639
174	0.790625	0.7845648688
175	0.7953125	0.7837238181
176	0.79375	0.7830071517
177	0.7953125	0.7820284665
178	0.790625	0.7803797431
179	0.7921875	0.779884713
180	0.7890625	0.7789672544
181	0.7921875	0.7780270966
182	0.79375	0.7764341455
183	0.79375	0.7750066219
184	0.79375	0.7743119728
185	0.796875	0.77370728
186	0.796875	0.7726078417
187	0.8	0.7715712938
188	0.803125	0.7702819073
189	0.8015625	0.7693335061
190	0.8046875	0.7686141518
191	0.8046875	0.7678225771
192	0.8046875	0.7668946878
193	0.803125	0.7654809137
194	0.8046875	0.7644787618
195	0.8078125	0.763803639
196	0.8078125	0.7631093225
197	0.8078125	0.7623535912
198	0.8078125	0.762155356
199	0.80625	0.7608923864
200	0.809375	0.7597433457
201	0.8109375	0.7589119385
202	0.8140625	0.7574047149
203	0.8140625	0.7563481399
204	0.81875	0.7551890747
205	0.81875	0.754649334
206	0.815625	0.7532755755
207	0.8171875	0.7527141107
208	0.815625	0.7516333855
209	0.81875	0.7510646953
210	0.8203125	0.7504015072
211	0.8203125	0.7498468834
212	0.821875	0.7488578635
213	0.8234375	0.7477853502
214	0.821875	0.7472188937
215	0.821875	0.7462240476
216	0.821875	0.7448084544
217	0.828125	0.7438578421
218	0.8328125	0.7424554792
219	0.8359375	0.7416796277
220	0.8359375	0.740585979
221	0.8359375	0.7398207987
222	0.8328125	0.7390458345
223	0.8359375	0.7375492841
224	0.840625	0.7358090728
225	0.840625	0.7348747286
226	0.8375	0.7331665754
227	0.8390625	0.7321213198
228	0.8390625	0.7316056796
229	0.8390625	0.7306852655
230	0.8390625	0.7295803484
231	0.8390625	0.7290671268
232	0.8359375	0.7282348524
233	0.8359375	0.7273654204
234	0.8390625	0.7264040246
235	0.84375	0.7253566659
236	0.84375	0.7241356532
237	0.84375	0.722991646
238	0.8421875	0.7221133991
239	0.8484375	0.7205882195
240	0.8484375	0.7194741042
241	0.8515625	0.7178423373
242	0.853125	0.7174832441
243	0.8515625	0.7169617289
244	0.853125	0.7162283815
245	0.8515625	0.715409951
246	0.8546875	0.7136842096
247	0.8546875	0.7133115804
248	0.8546875	0.7122329025
249	0.859375	0.7109196299
250	0.859375	0.7097557731
251	0.8609375	0.708610515
252	0.8578125	0.7080581509
253	0.8578125	0.7066985372
254	0.8609375	0.7054058606
255	0.8625	0.7044641541
256	0.865625	0.7023548627
257	0.8640625	0.7015737858
258	0.8671875	0.7007688646
259	0.865625	0.7000577876
260	0.865625	0.6989062619
261	0.865625	0.6985024255
262	0.8625	0.6972148775
263	0.8640625	0.6964913618
264	0.865625	0.6957025973
265	0.865625	0.694487871
266	0.865625	0.6935018579
267	0.8640625	0.6923441598
268	0.8671875	0.6912818993
269	0.86875	0.6905406128
270	0.86875	0.6899285168
271	0.8671875	0.6892049337
272	0.865625	0.6883816862
273	0.865625	0.6875976737
274	0.8671875	0.6865424427
275	0.86875	0.6853047252
276	0.8703125	0.6845686741
277	0.86875	0.6839026728
278	0.8703125	0.6829631353
279	0.86875	0.6815183466
280	0.8703125	0.6807474576
281	0.8671875	0.679867192
282	0.871875	0.6792477403
283	0.8703125	0.6781180331
284	0.8703125	0.677227459
285	0.8734375	0.6764566913
286	0.8734375	0.675054161
287	0.875	0.6738998471
288	0.8796875	0.6729914476
289	0.878125	0.6723573212
290	0.88125	0.6713387511
291	0.88125	0.6700651071
292	0.884375	0.6687535662
293	0.8828125	0.6679432632
294	0.884375	0.6668223183
295	0.8859375	0.6656664923
296	0.8859375	0.6652913086
297	0.8875	0.6646638702
298	0.8859375	0.6638578336
299	0.8859375	0.6627101455
300	0.8890625	0.6617732551
301	0.8875	0.6611558931
302	0.8890625	0.6601223669
303	0.8859375	0.6591995475
304	0.884375	0.6575534439
305	0.8859375	0.6561174978
306	0.8859375	0.6553465155
307	0.8859375	0.6545108507
308	0.8890625	0.6531728401
309	0.8890625	0.652242979
310	0.890625	0.6517893864
311	0.890625	0.6514728266
312	0.890625	0.6501310434
313	0.8921875	0.6490247136
314	0.890625	0.6480020517
315	0.890625	0.6471517193
316	0.89375	0.6461030035
317	0.8921875	0.6456795979
318	0.890625	0.6452263215
319	0.8953125	0.6444638675
320	0.89375	0.6437939756
321	0.890625	0.6429517551
322	0.89375	0.6422382908
323	0.89375	0.6416812345
324	0.8921875	0.6405143152
325	0.890625	0.6393276624
326	0.8890625	0.6385053351
327	0.8890625	0.6375795761
328	0.890625	0.6366966173
329	0.8921875	0.6357810161
330	0.8921875	0.6346186547
331	0.8953125	0.633421654
332	0.896875	0.6326673033
333	0.896875	0.6321814856
334	0.8953125	0.6313127741
335	0.8953125	0.6305536269
336	0.89375	0.6293740184
337	0.8953125	0.6287236861
338	0.8984375	0.6277582547
339	0.8984375	0.6269857311
340	0.8984375	0.6262643943
341	0.896875	0.6251723943
342	0.8984375	0.6243550036
343	0.896875	0.6239761455
344	0.8984375	0.6230787328
345	0.8984375	0.6222449317
346	0.8984375	0.6217630687
347	0.8984375	0.6205250692
348	0.896875	0.6195165037
349	0.9	0.6182998999
350	0.9	0.6177851655
351	0.9	0.6164730498
352	0.9	0.6153088057
353	0.903125	0.6141914013
354	0.903125	0.6133160302
355	0.9046875	0.6119374787
356	0.90625	0.6110966157
357	0.909375	0.6105649011
358	0.9109375	0.6099231413
359	0.909375	0.6089887475
360	0.9078125	0.6079957959
361	0.9078125	0.6072910473
362	0.9078125	0.6068263007
363	0.909375	0.6059571284
364	0.9109375	0.605206108
365	0.909375	0.604314012
366	0.9125	0.6035782237
367	0.9140625	0.6029215532
368	0.9125	0.6019285308
369	0.91875	0.6009122784
370	0.91875	0.6004049048
371	0.91875	0.5997069679
372	0.9125	0.5987526803
373	0.915625	0.5979855722
374	0.91875	0.5970469923
375	0.9171875	0.5962869135
376	0.9171875	0.5952327571
377	0.91875	0.5941370797
378	0.9203125	0.5931693941
379	0.9203125	0.5925652765
380	0.91875	0.5917345885
381	0.9234375	0.5907298151
382	0.9234375	0.589618254
383	0.9234375	0.5888665777
384	0.9234375	0.5882305237
385	0.921875	0.5876821053
386	0.921875	0.5867322277
387	0.921875	0.5855679049
388	0.9234375	0.5851214425
389	0.9234375	0.5847049966
390	0.9234375	0.5839444956
391	0.921875	0.5832580074
392	0.921875	0.5825666647
393	0.921875	0.5816116128
394	0.921875	0.5809853371
395	0.9234375	0.58004843
396	0.9234375	0.5791954885
397	0.921875	0.5787382847
398	0.9234375	0.5776755946
399	0.9234375	0.5768130908
400	0.9234375	0.5762888943
401	0.925	0.575413947
402	0.9234375	0.5747858404
403	0.925	0.5736621352
404	0.9265625	0.5731997655
405	0.9265625	0.5724063563
406	0.9265625	0.572122874
407	0.9265625	0.5708776363
408	0.925	0.5697653146
409	0.928125	0.568636338
410	0.928125	0.5672790488
411	0.928125	0.5664718751
412	0.928125	0.5656958664
413	0.9296875	0.5648538218
414	0.928125	0.5637311166
415	0.928125	0.5631444965
416	0.9296875	0.5621223992
417	0.9296875	0.5613480962
418	0.93125	0.5606633726
419	0.93125	0.5601037474
420	0.93125	0.5593408273
421	0.93125	0.5584613624
422	0.93125	0.5580364803
423	0.93125	0.5575770773
424	0.93125	0.5572464409
425	0.93125	0.5563069918
426	0.93125	0.5556532827
427	0.9328125	0.5549427801
428	0.9328125	0.5540726512
429	0.93125	0.5531240789
430	0.93125	0.5524330485
431	0.93125	0.551790797
432	0.93125	0.550889392
433	0.93125	0.5502548566
434	0.9328125	0.5493413099
435	0.9328125	0.549155575
436	0.9328125	0.5482388251
437	0.9328125	0.5475812905
438	0.9328125	0.5470297744
439	0.9328125	0.5459005134
440	0.9328125	0.5446629687
441	0.9328125	0.5440249388
442	0.9328125	0.5433703282
443	0.9328125	0.5425653632
444	0.9328125	0.5419907414
445	0.9328125	0.5409295578
446	0.9328125	0.5400368316
447	0.934375	0.5394706537
448	0.9359375	0.5387952679
449	0.9359375	0.5378641088
450	0.9375	0.537121144
451	0.9375	0.5366132821
452	0.9359375	0.5357834654
453	0.934375	0.5348005103
454	0.934375	0.5343410219
455	0.934375	0.5335357544
456	0.934375	0.532741173
457	0.9359375	0.5319705836
458	0.9359375	0.5313366179
459	0.9359375	0.5307102016
460	0.9359375	0.5302440067
461	0.9375	0.5296472404
462	0.9390625	0.5290261718
463	0.940625	0.5281797643
464	0.940625	0.5272823509
465	0.9421875	0.5268084538
466	0.940625	0.5260838297
467	0.9421875	0.5251282912
468	0.94375	0.5240411772
469	0.9453125	0.5234055343
470	0.9453125	0.5227145048
471	0.9453125	0.5219923513
472	0.946875	0.5214505817
473	0.9453125	0.5207672598
474	0.9453125	0.5200591227
475	0.9453125	0.5191099402
476	0.9453125	0.518767835
477	0.9453125	0.5183654895
478	0.9453125	0.5177538356
479	0.9453125	0.5168528321
480	0.9453125	0.5158878334
481	0.946875	0.5151697719
482	0.9484375	0.5145189842
483	0.9484375	0.5140611798
484	0.9484375	0.5130200811
485	0.9484375	0.5123597858
486	0.9484375	0.5116310398
487	0.9484375	0.5109703627
488	0.9484375	0.5102037092
489	0.95	0.5095471711
490	0.95	0.5088475596
491	0.95	0.5077806842
492	0.95	0.5074628829
493	0.95	0.5068547415
494	0.95	0.5067122558
495	0.95	0.5057501327
496	0.9515625	0.5049764525
497	0.9515625	0.5044141187
498	0.9515625	0.5035373078
499	0.9515625	0.5031624044
500	0.9515625	0.5026136746
501	0.9515625	0.5019820216
502	0.9515625	0.5015706211
503	0.9515625	0.5012643852
504	0.9515625	0.500774744
505	0.9515625	0.499833244
506	0.9515625	0.4993289312
507	0.9515625	0.4984129392
508	0.9515625	0.4979896184
509	0.9515625	0.4976031585
510	0.953125	0.4972672114
511	0.953125	0.4969114515
512	0.9515625	0.4962360551
513	0.953125	0.4956441475
514	0.953125	0.4949551911
515	0.953125	0.4940671872
516	0.953125	0.4936292487
517	0.953125	0.4931020038
518	0.953125	0.4926209743
519	0.953125	0.4922627297
520	0.953125	0.491443197
521	0.953125	0.4911694795
522	0.953125	0.4908242541
523	0.953125	0.4905631676
524	0.953125	0.4901718155
525	0.953125	0.4893296649
526	0.953125	0.4887229681
527	0.953125	0.4881855085
528	0.9546875	0.4873628287
529	0.9546875	0.4863765265
530	0.9546875	0.4857886276
531	0.95625	0.4855180119
532	0.9546875	0.4849645883
533	0.9546875	0.484502097
534	0.9546875	0.4838410972
535	0.95625	0.4829765694
536	0.95625	0.482573182
537	0.95625	0.4819250425
538	0.95625	0.4812586112
539	0.95625	0.4808102526
540	0.9546875	0.4803763836
541	0.95625	0.4797798569
542	0.9546875	0.4791461108
543	0.9546875	0.4786037448
544	0.9546875	0.4778186113
545	0.9546875	0.4773699104
546	0.9546875	0.476663769
547	0.95625	0.4763906042
548	0.95625	0.4758672134
549	0.95625	0.47557412
550	0.9578125	0.4751456684
551	0.9578125	0.474453315
552	0.9578125	0.473968625
553	0.9578125	0.4734542245
554	0.9578125	0.4725977697
555	0.9578125	0.4718220722
556	0.9578125	0.4713656658
557	0.9578125	0.4706757797
558	0.9578125	0.4699727406
559	0.9578125	0.4689591136
560	0.9578125	0.4680829896
561	0.9578125	0.4671930238
562	0.959375	0.466536905
563	0.959375	0.4659317992
564	0.959375	0.4656172745
565	0.959375	0.4651156709
566	0.9609375	0.4643712343
567	0.9609375	0.4637987362
568	0.9609375	0.463092296
569	0.9609375	0.4622804699
570	0.9609375	0.4616429639
571	0.9609375	0.4614099499
572	0.9609375	0.4610411445
573	0.959375	0.4603288444
574	0.959375	0.4594284419
575	0.9609375	0.4588262618
576	0.9609375	0.4583036538
577	0.9609375	0.457745792
578	0.9609375	0.4570436638
579	0.9609375	0.4564183786
580	0.9609375	0.4560261279
581	0.959375	0.4555628659
582	0.959375	0.455197864
583	0.959375	0.4546716043
584	0.959375	0.4537785531
585	0.9625	0.4531385085
586	0.9609375	0.4522394975
587	0.9609375	0.4516229681
588	0.9609375	0.4512776701
589	0.9609375	0.4509316905
590	0.9625	0.4501272279
591	0.9625	0.4499289528
592	0.9625	0.4493859117
593	0.9625	0.4488545507
594	0.9625	0.4485933243
595	0.9625	0.4479182835
596	0.9609375	0.4473024944
597	0.9609375	0.4466878475
598	0.9609375	0.4462356469
599	0.9609375	0.4457299866
600	0.9609375	0.4451338303
601	0.9609375	0.4446107083
602	0.9609375	0.4437496433
603	0.9609375	0.4431795565
604	0.9625	0.4426371472
605	0.9625	0.4420244041
606	0.9625	0.4415993669
607	0.9640625	0.4410177617
608	0.9625	0.4404761286
609	0.965625	0.4397530323
610	0.965625	0.4393123884
611	0.965625	0.4386719177
612	0.9671875	0.4382278598
613	0.9671875	0.4377942166
614	0.9671875	0.4373380788
615	0.9671875	0.4366858205
616	0.9671875	0.4362512684
617	0.9671875	0.4359463149
618	0.9671875	0.4352396786
619	0.96875	0.4346246052
620	0.96875	0.4341057502
621	0.96875	0.4336106996
622	0.9671875	0.4331582361
623	0.96875	0.43278508
624	0.96875	0.4321486599
625	0.96875	0.4317288136
626	0.96875	0.4313460242
627	0.9703125	0.4308521988
628	0.9703125	0.4298600335
629	0.96875	0.4292942383
630	0.96875	0.428882863
631	0.96875	0.4282713829
632	0.96875	0.4276119004
633	0.96875	0.4272426826
634	0.971875	0.4267454781
635	0.971875	0.4262067288
636	0.971875	0.4256612727
637	0.9734375	0.4249692735
638	0.9734375	0.4244879369
639	0.9734375	0.4240200747
640	0.9734375	0.4233262668
641	0.9734375	0.4230615943
642	0.9734375	0.4226845019
643	0.971875	0.422069228
644	0.975	0.4215491984
645	0.975	0.4211688679
646	0.975	0.4206790625
647	0.975	0.4204422118
648	0.975	0.4199081755
649	0.9765625	0.4194875006
650	0.9765625	0.4188597517
651	0.9765625	0.41848588
652	0.9765625	0.4179027101
653	0.9765625	0.417028453
654	0.978125	0.4164030956
655	0.9765625	0.4158031813
656	0.978125	0.4154591371
657	0.9796875	0.4148934411
658	0.9796875	0.4145934419
659	0.9796875	0.4140738146
660	0.9796875	0.4137164519
661	0.9796875	0.4132751955
662	0.9796875	0.412894514
663	0.9796875	0.4121900107
664	0.9796875	0.4116053955
665	0.9796875	0.4113423076
666	0.9796875	0.4109039541
667	0.98125	0.4104519875
668	0.98125	0.409693139
669	0.98125	0.4092931168
670	0.9796875	0.4088733463
671	0.9796875	0.4084517019
672	0.9796875	0.4080661673
673	0.98125	0.4073126851
674	0.98125	0.4070605541
675	0.98125	0.4067864378
676	0.9828125	0.406397352
677	0.9828125	0.4061237756
678	0.9828125	0.4055582045
679	0.98125	0.404889145
680	0.98125	0.4044085013
681	0.98125	0.4039908193
682	0.9828125	0.4032435821
683	0.9828125	0.4028642054
684	0.984375	0.4022631587
685	0.984375	0.4014956045
686	0.984375	0.4009247166
687	0.984375	0.4005865953
688	0.984375	0.3998898695
689	0.984375	0.399543776
690	0.984375	0.3991763755
691	0.984375	0.3987766678
692	0.984375	0.3984337636
693	0.984375	0.3979339366
694	0.984375	0.3974525517
695	0.984375	0.3971348192
696	0.984375	0.3967355231
697	0.9875	0.3962850505
698	0.9875	0.396016803
699	0.9875	0.3954088689
700	0.9875	0.3946708764
701	0.9875	0.3942735822
702	0.9875	0.3942161351
703	0.9875	0.3939880393
704	0.9875	0.3937919083
705	0.9875	0.3931490221
706	0.9875	0.3927553485
707	0.9875	0.3923637794
708	0.9875	0.3917221613
709	0.9875	0.3913932673
710	0.9875	0.390668743
711	0.9875	0.390397946
712	0.9875	0.3900048502
713	0.9875	0.3893576694
714	0.9875	0.3890037917
715	0.9875	0.3888278724
716	0.9875	0.388183658
717	0.9875	0.3876566913
718	0.9875	0.3871801074
719	0.9875	0.3867024396
720	0.9875	0.3863197971
721	0.9875	0.3856412158
722	0.9875	0.3850189376
723	0.9875	0.3846436814
724	0.9875	0.3844408616
725	0.9875	0.3839646625
726	0.9875	0.3834716707
727	0.9875	0.3828569311
728	0.9875	0.3826297807
729	0.9875	0.3822368012
730	0.9875	0.3819496342
731	0.9875	0.381609378
732	0.9875	0.3812130655
733	0.9875	0.3806353408
734	0.9875	0.3800693121
735	0.9890625	0.3795293559
736	0.990625	0.3792856914
737	0.9890625	0.3787544392
738	0.9890625	0.3782447522
739	0.990625	0.3777305943
740	0.990625	0.3773259509
741	0.990625	0.3766718252
742	0.990625	0.3763974786
743	0.990625	0.3757835411
744	0.990625	0.3752836634
745	0.990625	0.3750341319
746	0.990625	0.3747271233
747	0.990625	0.3741859353
748	0.990625	0.3738151319
749	0.990625	0.3732717155
750	0.9921875	0.3728890387
751	0.9921875	0.3723192577
752	0.9921875	0.3719678637
753	0.9921875	0.3716640441
754	0.9921875	0.3711742022
755	0.9921875	0.3707653222
756	0.9921875	0.3703939726
757	0.9921875	0.370055724
758	0.9921875	0.3695497255
759	0.9921875	0.3692958306
760	0.9921875	0.368844591
761	0.9921875	0.3683151098
762	0.9921875	0.36786486
763	0.9921875	0.3673195972
764	0.9921875	0.367023551
765	0.9921875	0.3667756203
766	0.9921875	0.3662500816
767	0.9921875	0.3655966599
768	0.9921875	0.3654291675
769	0.9921875	0.3649114864
770	0.9921875	0.3644787971
771	0.9921875	0.3642166026
772	0.9921875	0.3639040679
773	0.9921875	0.3636496439
774	0.9921875	0.3634394611
775	0.9921875	0.3629794889
776	0.9921875	0.3626144078
777	0.9921875	0.3623103829
778	0.9921875	0.3620470911
779	0.9921875	0.3617479424
780	0.9921875	0.3614169028
781	0.9921875	0.3609268267
782	0.9921875	0.3605934461
783	0.9921875	0.3603387952
784	0.9921875	0.3599757044
785	0.9921875	0.3594526158
786	0.9921875	0.3591868397
787	0.9921875	0.3588737404
788	0.9921875	0.3580598065
789	0.9921875	0.3577020988
790	0.9921875	0.357259867
791	0.9921875	0.3568307154
792	0.9921875	0.3565798245
793	0.9921875	0.3559036477
794	0.9921875	0.3554401944
795	0.9921875	0.3549551477
796	0.9921875	0.3544841522
797	0.9921875	0.354157685
798	0.9921875	0.3539807851
799	0.9921875	0.3534273584
800	0.9921875	0.3530197707
801	0.9921875	0.3526249025
802	0.9921875	0.3523214314
803	0.99375	0.3517259447
804	0.99375	0.3515131792
805	0.99375	0.351156379
806	0.99375	0.3508563635
807	0.99375	0.3504269694
808	0.99375	0.3501820482
809	0.99375	0.3498602581
810	0.99375	0.3494272034
811	0.99375	0.3491232052
812	0.99375	0.3487023861
813	0.99375	0.348226077
814	0.9953125	0.3475831312
815	0.9953125	0.3471329516
816	0.9953125	0.3465326102
817	0.9953125	0.3460520908
818	0.9953125	0.3457163026
819	0.9953125	0.3450396144
820	0.9953125	0.3448229713
821	0.9953125	0.3444171796
822	0.9953125	0.3441994814
823	0.9953125	0.3439641563
824	0.9953125	0.3436628532
825	0.9953125	0.3432528273
826	0.9953125	0.342830983
827	0.9953125	0.3424942744
828	0.9953125	0.3422130132
829	0.9953125	0.3417855945
830	0.9953125	0.3415613187
831	0.9953125	0.3412718774
832	0.9953125	0.3409619722
833	0.9953125	0.3405346716
834	0.9953125	0.3401359797
835	0.9953125	0.3397309682
836	0.9953125	0.3393943472
837	0.9953125	0.3390481077
838	0.996875	0.3388212724
839	0.996875	0.3385206958
840	0.996875	0.3382083336
841	0.996875	0.3377138301
842	0.996875	0.3373212558
843	0.996875	0.3367743015
844	0.996875	0.3365808575
845	0.996875	0.3361394176
846	0.996875	0.3357453305
847	0.996875	0.33530737
848	0.996875	0.3349530043
849	0.996875	0.3345545105
850	0.996875	0.3341623617
851	0.9984375	0.3338012913
852	0.9984375	0.3335739226
853	0.9984375	0.3333220048
854	0.9984375	0.3329154713
855	0.9984375	0.332452375
856	0.9984375	0.332083081
857	0.9984375	0.3318633853
858	0.9984375	0.3314918233
859	0.9984375	0.3313800445
860	0.9984375	0.3310085334
861	0.9984375	0.3306375985
862	0.9984375	0.3304017471
863	0.9984375	0.3301001763
864	0.9984375	0.3297259719
865	0.9984375	0.3294827138
866	0.9984375	0.3291164377
867	0.9984375	0.32892283
868	0.9984375	0.3285848474
869	0.9984375	0.328252936
870	0.9984375	0.3276030818
871	0.9984375	0.3271244897
872	0.9984375	0.3267033267
873	0.9984375	0.3262885599
874	0.9984375	0.3257286832
875	0.9984375	0.3252768054
876	0.9984375	0.3249718845
877	0.9984375	0.3246777532
878	0.9984375	0.324316661
879	0.9984375	0.3241282411
880	0.9984375	0.3235789882
881	0.9984375	0.3231730148
882	0.9984375	0.3230163673
883	0.9984375	0.3226747427
884	0.9984375	0.322387244
885	0.9984375	0.3220253329
886	0.9984375	0.3216708809
887	0.9984375	0.3214643605
888	0.9984375	0.3209966161
889	0.9984375	0.3207064915
890	0.9984375	0.3204865843
891	0.9984375	0.3201331094
892	0.9984375	0.3198323885
893	0.9984375	0.3194858634
894	0.9984375	0.3190425623
895	0.9984375	0.3185905361
896	0.9984375	0.3181818618
897	0.9984375	0.3179024994
898	0.9984375	0.3176836902
899	0.9984375	0.3173875122
900	0.9984375	0.3170628367
901	0.9984375	0.3166350938
902	0.9984375	0.3163789513
903	0.9984375	0.3161750859
904	0.9984375	0.3159738141
905	0.9984375	0.315821719
906	0.9984375	0.3154909362
907	0.9984375	0.3152885452
908	0.9984375	0.3149198378
909	0.9984375	0.3146835222
910	0.9984375	0.314469917
911	0.9984375	0.3139418648
912	0.9984375	0.3134848687
913	0.9984375	0.3132218245
914	0.9984375	0.3130201617
915	0.9984375	0.3128773271
916	0.9984375	0.312615091
917	0.9984375	0.3122899558
918	0.9984375	0.3120194434
919	0.9984375	0.3115873015
920	0.9984375	0.3114014116
921	0.9984375	0.3111097962
922	0.9984375	0.310676872
923	0.9984375	0.310422656
924	0.9984375	0.3102374519
925	0.9984375	0.3099252555
926	0.9984375	0.309558014
927	0.9984375	0.3092212595
928	0.9984375	0.308846124
929	0.9984375	0.3084699689
930	0.9984375	0.3081275522
931	0.9984375	0.3077259552
932	0.9984375	0.3073093524
933	0.9984375	0.3068719059
934	0.9984375	0.3065741586
935	0.9984375	0.3062269893
936	0.9984375	0.3058161223
937	0.9984375	0.3054658397
938	0.9984375	0.3051128079
939	0.9984375	0.3046980654
940	0.9984375	0.304552098
941	0.9984375	0.3040973981
942	1	0.3036382357
943	0.9984375	0.3034188324
944	0.9984375	0.303100548
945	0.9984375	0.303033702
946	0.9984375	0.3028666794
947	0.9984375	0.3025500046
948	0.9984375	0.3024406636
949	0.9984375	0.3021058192
950	0.9984375	0.3015802793
951	0.9984375	0.3012926981
952	1	0.3009342037
953	1	0.3007048116
954	1	0.3004747807
955	1	0.3001992228
956	1	0.2998290633
957	1	0.2995199443
958	1	0.2991439009
959	1	0.2989142714
960	1	0.298524646
961	1	0.2982449894
962	1	0.2979563383
963	1	0.2975557979
964	1	0.2974014894
965	1	0.2971500903
966	1	0.2968605141
967	1	0.2965480424
968	1	0.296333029
969	1	0.2960755279
970	1	0.2957255705
971	1	0.2953825716
972	1	0.2951141462
973	1	0.2947492202
