iter	Passed	Remaining
478	8079	9462
479	8095	9445
480	8114	9429
481	8129	9411
482	8146	9394
483	8162	9376
484	8180	9360
485	8196	9343
486	8213	9326
487	8227	9306
488	8243	9289
489	8260	9272
490	8277	9254
491	8293	9237
492	8314	9225
493	8329	9206
494	8347	9190
495	8363	9172
496	8381	9157
497	8396	9138
498	8413	9121
499	8427	9101
500	8446	9087
501	8462	9069
502	8477	9050
503	8493	9032
504	8512	9017
505	8526	8998
506	8542	8980
507	8558	8962
508	8578	8948
509	8593	8930
510	8609	8912
511	8625	8895
512	8644	8880
513	8659	8861
514	8679	8847
515	8696	8831
516	8716	8817
517	8731	8799
518	8748	8782
519	8764	8764
520	8784	8750
521	8802	8734
522	8820	8718
523	8840	8705
524	8858	8689
525	8886	8683
526	8906	8669
527	8921	8651
528	8938	8634
529	8953	8615
530	8970	8598
531	8987	8581
532	9003	8564
533	9019	8546
534	9039	8532
535	9056	8515
536	9074	8499
537	9092	8483
538	9110	8468
539	9127	8451
540	9145	8435
541	9161	8417
542	9179	8401
543	9193	8382
544	9210	8365
545	9225	8346
546	9243	8330
547	9257	8311
548	9273	8294
549	9287	8274
550	9305	8258
551	9321	8240
552	9337	8223
553	9352	8204
554	9371	8189
555	9385	8170
556	9403	8154
557	9419	8136
558	9437	8121
559	9452	8102
560	9469	8085
561	9487	8069
562	9505	8053
563	9521	8035
564	9538	8019
565	9555	8002
566	9576	7988
567	9591	7970
568	9607	7952
569	9624	7935
570	9640	7918
571	9655	7899
572	9670	7881
573	9685	7863
574	9704	7847
575	9719	7829
576	9734	7811
577	9750	7793
578	9771	7779
579	9787	7762
580	9806	7747
581	9822	7729
582	9838	7712
583	9855	7695
584	9870	7676
585	9886	7659
586	9904	7643
587	9920	7626
588	9935	7607
589	9951	7589
590	9968	7573
591	9984	7555
592	10001	7538
593	10017	7521
594	10035	7505
595	10050	7487
596	10067	7470
597	10083	7453
598	10103	7438
599	10118	7420
600	10133	7401
601	10148	7383
602	10166	7367
603	10181	7349
604	10201	7334
605	10216	7317
606	10232	7299
607	10247	7281
608	10262	7262
609	10277	7245
610	10295	7228
611	10309	7210
612	10325	7192
613	10340	7174
614	10358	7158
615	10374	7140
616	10389	7123
617	10408	7107
618	10430	7093
619	10445	7076
620	10463	7060
621	10479	7042
622	10495	7025
623	10513	7008
624	10528	6991
625	10544	6973
626	10560	6956
627	10575	6938
628	10593	6921
629	10607	6903
630	10625	6887
631	10641	6869
632	10655	6851
633	10671	6834
634	10692	6819
635	10707	6801
636	10723	6784
637	10738	6766
638	10756	6750
639	10771	6732
640	10787	6714
641	10802	6696
642	10821	6681
643	10837	6663
644	10854	6647
645	10868	6628
646	10887	6613
647	10902	6595
648	10920	6579
649	10935	6561
650	10953	6545
651	10967	6526
652	10983	6509
653	10999	6491
654	11020	6477
655	11035	6459
656	11051	6442
657	11066	6424
658	11086	6409
659	11114	6399
660	11129	6381
661	11147	6365
662	11163	6347
663	11178	6330
664	11194	6312
665	11212	6296
666	11231	6280
667	11248	6264
668	11263	6246
669	11280	6229
670	11296	6212
671	11311	6194
672	11326	6176
673	11342	6159
674	11358	6141
675	11374	6124
676	11388	6106
677	11404	6089
678	11420	6071
679	11436	6054
680	11451	6036
681	11465	6018
682	11484	6002
683	11499	5985
684	11515	5967
685	11530	5950
686	11549	5934
687	11564	5916
688	11581	5899
689	11595	5881
690	11614	5866
691	11630	5848
692	11647	5832
693	11661	5814
694	11678	5797
695	11693	5779
696	11708	5762
697	11723	5744
698	11743	5728
699	11759	5711
700	11774	5694
701	11788	5676
702	11806	5659
703	11821	5641
704	11837	5624
705	11851	5606
706	11867	5589
707	11884	5572
708	11900	5555
709	11914	5537
710	11933	5521
711	11949	5504
712	11965	5487
713	11979	5469
714	11995	5452
715	12011	5435
716	12026	5417
717	12041	5400
718	12057	5382
719	12075	5366
720	12091	5349
721	12107	5332
722	12123	5315
723	12142	5299
724	12157	5282
725	12174	5265
726	12189	5248
727	12206	5231
728	12221	5213
729	12236	5196
730	12252	5179
731	12271	5163
732	12289	5147
733	12305	5129
734	12320	5112
735	12337	5095
736	12352	5078
737	12368	5061
738	12382	5043
739	12399	5026
740	12415	5009
741	12430	4992
742	12446	4975
743	12462	4958
744	12479	4941
745	12494	4924
746	12509	4906
747	12527	4890
748	12544	4873
749	12560	4856
750	12576	4839
751	12591	4822
752	12607	4805
753	12623	4788
754	12639	4771
755	12656	4754
756	12674	4738
757	12692	4722
758	12708	4704
759	12723	4687
760	12739	4670
761	12754	4653
762	12769	4635
763	12784	4618
764	12800	4601
765	12816	4584
766	12832	4567
767	12846	4549
768	12862	4532
769	12877	4515
770	12894	4498
771	12908	4481
772	12925	4464
773	12943	4448
774	12959	4431
775	12974	4413
776	12992	4397
777	13010	4381
778	13026	4364
779	13041	4347
780	13057	4330
781	13072	4312
782	13088	4296
783	13103	4278
784	13119	4261
785	13134	4244
786	13150	4227
787	13164	4210
788	13179	4192
789	13195	4175
790	13211	4158
791	13226	4141
792	13245	4125
793	13261	4108
794	13278	4092
795	13294	4075
796	13309	4058
797	13339	4045
798	13357	4028
799	13372	4011
800	13393	3996
801	13409	3979
802	13425	3962
803	13439	3944
804	13457	3928
805	13474	3912
806	13489	3894
807	13504	3877
808	13521	3860
809	13535	3843
810	13550	3826
811	13567	3809
812	13582	3792
813	13599	3775
814	13615	3758
815	13630	3741
816	13647	3725
817	13662	3707
818	13680	3691
819	13696	3674
820	13714	3658
821	13732	3641
822	13747	3624
823	13762	3607
824	13778	3590
825	13793	3573
826	13808	3556
827	13822	3539
828	13837	3521
829	13852	3504
830	13869	3488
831	13884	3471
832	13899	3454
833	13915	3437
834	13930	3420
835	13946	3403
836	13961	3386
837	13976	3369
838	13992	3352
839	14010	3335
840	14025	3318
841	14044	3302
842	14060	3285
843	14076	3268
844	14092	3252
845	14108	3235
846	14125	3218
847	14142	3202
848	14157	3184
849	14173	3168
850	14189	3151
851	14204	3134
852	14218	3117
853	14233	3100
854	14249	3083
855	14265	3066
856	14281	3049
857	14295	3032
858	14311	3015
859	14326	2998
860	14342	2981
861	14358	2964
862	14372	2947
863	14389	2931
864	14406	2914
865	14421	2897
866	14438	2881
867	14455	2864
868	14471	2847
869	14485	2830
870	14501	2813
871	14516	2796
872	14533	2780
873	14549	2763
874	14564	2746
875	14579	2729
876	14594	2712
877	14609	2695
878	14624	2678
879	14640	2661
880	14656	2645
881	14671	2628
882	14688	2611
883	14703	2594
884	14719	2578
885	14737	2561
886	14753	2544
887	14768	2527
888	14784	2511
889	14799	2494
890	14813	2477
891	14828	2460
892	14843	2443
893	14859	2426
894	14875	2410
895	14890	2393
896	14906	2376
897	14924	2359
898	14940	2343
899	14956	2326
900	14973	2309
901	14989	2293
902	15005	2276
903	15019	2259
904	15035	2242
905	15052	2226
906	15068	2209
907	15084	2192
908	15099	2176
909	15115	2159
910	15134	2143
911	15148	2126
912	15163	2109
913	15180	2092
914	15197	2076
915	15211	2059
916	15227	2042
917	15243	2025
918	15259	2009
919	15274	1992
920	15290	1975
921	15306	1959
922	15323	1942
923	15338	1925
924	15354	1908
925	15369	1892
926	15386	1875
927	15401	1858
928	15417	1842
929	15433	1825
930	15451	1809
931	15466	1792
932	15483	1775
933	15501	1759
934	15518	1742
935	15533	1725
936	15564	1710
937	15582	1694
938	15598	1677
939	15614	1661
940	15631	1644
941	15646	1627
942	15661	1611
943	15675	1594
944	15692	1577
945	15709	1560
946	15726	1544
947	15740	1527
948	15756	1510
949	15772	1494
950	15789	1477
951	15806	1461
952	15823	1444
953	15842	1428
954	15859	1411
955	15874	1394
956	15890	1378
957	15910	1361
958	15927	1345
959	15943	1328
960	15958	1311
961	15974	1295
962	15989	1278
963	16004	1261
964	16021	1245
965	16036	1228
966	16052	1211
967	16066	1195
968	16082	1178
969	16097	1161
970	16113	1145
971	16130	1128
972	16147	1111
973	16163	1095
974	16180	1078
975	16195	1062
976	16212	1045
977	16230	1028
978	16247	1012
979	16263	995
980	16280	979
981	16295	962
982	16312	945
983	16328	929
984	16345	912
985	16361	896
986	16380	879
987	16397	863
988	16413	846
989	16428	829
990	16445	813
991	16462	796
992	16477	779
993	16492	763
994	16511	746
995	16526	730
996	16542	713
997	16556	696
998	16574	680
999	16591	663
1000	16607	647
1001	16621	630
1002	16638	613
1003	16653	597
1004	16669	580
1005	16683	563
1006	16702	547
1007	16717	530
1008	16732	514
1009	16747	497
1010	16763	480
1011	16779	464
1012	16796	447
1013	16811	431
1014	16828	414
1015	16844	397
1016	16860	381
1017	16875	364
1018	16892	348
1019	16910	331
1020	16925	314
1021	16939	298
1022	16955	281
1023	16973	265
1024	16988	248
1025	17005	232
1026	17020	215
1027	17038	198
1028	17054	182
1029	17069	165
1030	17084	149
1031	17101	132
1032	17116	115
1033	17131	99
1034	17146	82
1035	17164	66
1036	17180	49
1037	17196	33
1038	17214	16
1039	17230	0
