iter	F1	Logloss
0	0.9977220957	0.3560321917
1	0.9954751131	0.1744762716
2	1	0.1109904171
3	0.9977220957	0.07428882765
4	0.9977220957	0.05738894106
5	0.9977220957	0.03566113439
6	0.9977220957	0.02746267983
7	0.9977220957	0.02231905301
8	0.9977220957	0.01765528911
9	0.9977220957	0.01470058852
10	0.9977220957	0.01237474565
11	0.9977220957	0.01078363563
12	1	0.009166564671
13	1	0.007842193606
14	1	0.006938791579
15	1	0.005951606131
16	1	0.005226710632
17	1	0.004812363247
18	1	0.004382604644
19	1	0.003875102148
20	1	0.003632095573
21	1	0.003469544183
22	1	0.003170794667
23	1	0.002968413506
24	1	0.002688582336
25	1	0.00256799415
26	1	0.002517682031
27	1	0.002347375569
28	1	0.002218304088
29	1	0.002072614855
30	1	0.002007472849
31	1	0.001946166699
32	1	0.001851776443
33	1	0.001816458247
34	1	0.001755505196
35	1	0.001689135036
36	1	0.001625448641
37	1	0.001555195537
38	1	0.00152585527
39	1	0.001454945026
40	1	0.001398647113
41	1	0.001360732942
42	1	0.001325814644
43	1	0.001278322819
44	1	0.001248593367
45	1	0.001221154413
46	1	0.001195691757
47	1	0.001172096411
48	1	0.001162145708
49	1	0.001122276041
50	1	0.001099721157
51	1	0.001080846872
52	1	0.001062755957
53	1	0.001045798931
54	1	0.001013731571
55	1	0.001013635405
56	1	0.001011742685
57	1	0.001004645289
58	1	0.0009901014916
59	1	0.0009900786347
60	1	0.0009900557799
61	1	0.0009782450521
62	1	0.0009782232027
63	1	0.0009706449745
64	1	0.0009609598758
65	1	0.0009609387408
66	1	0.0009538974205
67	1	0.000953876314
68	1	0.0009472248602
69	1	0.000941613767
70	1	0.0009359069733
71	1	0.0009247870364
72	1	0.0009246195668
73	1	0.0009245353315
74	1	0.0009004579332
75	1	0.0008967192706
76	1	0.0008742075069
77	1	0.0008658215578
78	1	0.0008657839833
79	1	0.0008439851526
80	1	0.0008439806765
81	1	0.0008439093891
82	1	0.0008438381256
83	1	0.0008438025042
84	1	0.0008437668888
85	1	0.0008435524053
86	1	0.0008435479379
87	1	0.0008435123617
88	1	0.0008435078951
89	1	0.0008434723255
90	1	0.0008433294996
91	1	0.0008432939577
92	1	0.0008431512502
93	1	0.0008430799097
94	1	0.0008393215052
95	1	0.0008393039597
96	1	0.0008197160743
97	1	0.0008125780697
98	1	0.00081244476
99	1	0.0008123781171
100	1	0.0008117188912
101	1	0.0007935007342
102	1	0.0007768830765
103	1	0.0007768830765
104	1	0.0007602946273
105	1	0.000757639321
106	1	0.0007575233024
107	1	0.0007433474335
108	1	0.0007432913351
109	1	0.0007432634554
110	1	0.0007281829457
111	1	0.0007281561837
112	1	0.0007281294256
113	1	0.0007281159636
114	1	0.000728089211
115	1	0.000713674154
116	1	0.0007136484466
117	1	0.0007136227427
118	1	0.0006998273486
119	1	0.0006866095456
120	1	0.0006865857371
121	1	0.0006865617511
122	1	0.0006865377685
123	1	0.0006865137891
124	1	0.0006864898131
125	1	0.0006864658404
126	1	0.0006864628664
127	1	0.0006864598926
128	1	0.0006737883607
129	1	0.0006692481234
130	1	0.0006570331478
131	1	0.0006455156893
132	1	0.0006454732987
133	1	0.0006343956137
134	1	0.0006342727659
135	1	0.000634190916
136	1	0.0006341091074
137	1	0.0006340273402
138	1	0.0006339864623
139	1	0.0006339455947
140	1	0.0006339455947
141	1	0.0006339455947
142	1	0.0006339455947
143	1	0.0006339047374
144	1	0.0006339047374
145	1	0.0006338638904
146	1	0.0006338638904
147	1	0.0006338536807
148	1	0.0006338434717
149	1	0.0006338434717
150	1	0.0006338332634
151	1	0.0006338230556
152	1	0.000623176682
153	1	0.0006231570747
154	1	0.0006231374697
155	1	0.0006231350014
156	1	0.0006231325331
157	1	0.0006128761832
158	1	0.0006128714398
159	1	0.0006029822378
160	1	0.0005981182269
161	1	0.0005981001557
162	1	0.0005922032301
163	1	0.0005921943456
164	1	0.0005921854943
165	1	0.0005921766108
166	1	0.0005921058155
167	1	0.0005919997159
168	1	0.0005919290013
169	1	0.000591858319
170	1	0.0005917523886
171	1	0.0005916461152
172	1	0.0005915399161
173	1	0.0005915311011
174	1	0.000591460344
175	1	0.0005822971894
176	1	0.0005753417174
177	1	0.0005753114859
178	1	0.0005752948141
179	1	0.0005679066707
180	1	0.0005678985315
181	1	0.0005678903929
182	1	0.0005678091568
183	1	0.0005677279648
184	1	0.0005677198347
185	1	0.0005676386909
186	1	0.0005676249934
187	1	0.0005675437684
188	1	0.0005675300754
189	1	0.0005674488991
190	1	0.0005674407833
191	1	0.0005674245766
192	1	0.0005602562553
193	1	0.0005602404214
194	1	0.0005602364632
195	1	0.0005551571345
196	1	0.0005550330033
197	1	0.000554939963
198	1	0.0005548469818
199	1	0.0005548431081
200	1	0.0005548170801
201	1	0.0005547910548
202	1	0.0005547871744
203	1	0.000554783294
204	1	0.000546812995
205	1	0.0005468054491
206	1	0.0005401989395
207	1	0.0005375849502
208	1	0.0005375119621
209	1	0.0005374150665
210	1	0.0005299834936
211	1	0.0005299824113
212	1	0.000522775199
